year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,5,0
1884,6,0
1885,5,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,5,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,6,0
1905,6,0
1906,0,0
1907,5,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,8,0
1913,8,0
1914,22,0
1915,22,0
1916,16,0
1917,22,0
1918,22,0
1919,25,0
1920,17,0
1921,14,0
1922,21,0
1923,21,0
1924,14,0
1925,20,0
1926,13,0
1927,15,0
1928,19,0
1929,13,0
1930,12,0
1931,20,0
1932,14,0
1933,12,0
1934,9,0
1935,15,0
1936,9,0
1937,10,0
1938,11,0
1939,7,0
1940,13,0
1941,16,0
1942,12,0
1943,7,0
1944,13,0
1945,0,0
1946,10,0
1947,12,0
1948,5,0
1949,9,0
1950,11,0
1951,6,0
1952,0,0
1953,7,0
1954,7,0
1955,0,0
1956,6,0
1957,5,0
1958,6,0
1959,0,0
1960,8,0
1961,6,0
1962,5,0
1963,0,0
1964,0,0
1965,0,0
1966,9,0
1967,0,0
1968,6,0
1969,0,0
1970,0,0
1971,0,0
1972,5,0
1973,0,0
1974,0,0
1975,0,0
1976,6,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,6,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,5,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,5,0
1999,0,0
2000,6,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,9,0
2008,6,0
2009,0,0
2010,8,0
2011,8,0
2012,7,0
2013,0,0
2014,6,0
2015,0,0
2016,6,0
2017,5,0
2018,5,0
2019,10,0
