year,Boys,Girls
1880,6,12
1881,0,6
1882,8,8
1883,6,9
1884,0,10
1885,0,12
1886,8,13
1887,7,0
1888,9,9
1889,9,8
1890,14,13
1891,10,7
1892,15,6
1893,13,10
1894,7,6
1895,17,7
1896,18,11
1897,11,12
1898,14,14
1899,15,8
1900,24,12
1901,14,13
1902,19,14
1903,12,14
1904,21,8
1905,21,13
1906,23,22
1907,28,15
1908,18,17
1909,30,14
1910,25,18
1911,21,32
1912,33,55
1913,39,76
1914,38,79
1915,45,90
1916,48,96
1917,54,115
1918,72,139
1919,63,124
1920,65,144
1921,79,156
1922,73,151
1923,75,156
1924,70,146
1925,84,144
1926,67,154
1927,64,161
1928,61,147
1929,61,138
1930,51,122
1931,36,118
1932,61,131
1933,62,116
1934,73,119
1935,43,107
1936,52,90
1937,47,87
1938,53,99
1939,53,76
1940,40,95
1941,47,87
1942,50,96
1943,44,98
1944,54,93
1945,40,92
1946,48,90
1947,56,116
1948,51,106
1949,55,109
1950,49,109
1951,37,97
1952,46,87
1953,43,100
1954,36,97
1955,41,103
1956,44,102
1957,45,98
1958,26,94
1959,26,123
1960,24,93
1961,22,99
1962,24,88
1963,20,86
1964,23,107
1965,17,93
1966,12,87
1967,9,74
1968,13,87
1969,12,87
1970,16,89
1971,11,116
1972,12,100
1973,8,95
1974,7,87
1975,7,84
1976,9,84
1977,13,92
1978,7,89
1979,15,93
1980,8,106
1981,13,94
1982,0,101
1983,9,75
1984,7,95
1985,7,79
1986,0,98
1987,6,77
1988,7,89
1989,6,92
1990,7,84
1991,9,108
1992,6,94
1993,0,86
1994,0,95
1995,10,107
1996,10,89
1997,10,115
1998,12,108
1999,8,117
2000,7,116
2001,11,133
2002,10,117
2003,7,138
2004,13,142
2005,14,138
2006,18,126
2007,22,167
2008,6,153
2009,13,164
2010,11,187
2011,13,156
2012,19,198
2013,18,209
2014,18,220
2015,26,276
2016,27,336
2017,17,299
2018,22,306
2019,11,328
