year,F,M
1880,0,1493
1881,0,1319
1882,5,1499
1883,11,1496
1884,5,1435
1885,6,1429
1886,6,1488
1887,7,1294
1888,14,1569
1889,0,1353
1890,11,1417
1891,9,1207
1892,13,1500
1893,9,1353
1894,12,1447
1895,9,1391
1896,10,1434
1897,8,1377
1898,9,1417
1899,7,1210
1900,12,1741
1901,8,1317
1902,8,1375
1903,6,1337
1904,5,1453
1905,9,1532
1906,9,1469
1907,9,1636
1908,8,1642
1909,10,1816
1910,13,2183
1911,14,2478
1912,14,4587
1913,22,5449
1914,28,6942
1915,33,8825
1916,33,9044
1917,40,9157
1918,43,9935
1919,44,9607
1920,33,9998
1921,46,10158
1922,53,9895
1923,37,9825
1924,48,9880
1925,66,9513
1926,48,9144
1927,82,9128
1928,64,8814
1929,63,8078
1930,60,7945
1931,36,7130
1932,41,6863
1933,35,6089
1934,33,6001
1935,34,6094
1936,34,5755
1937,29,5666
1938,26,5794
1939,31,5477
1940,36,5571
1941,26,5929
1942,32,6496
1943,32,6304
1944,25,5854
1945,27,5433
1946,31,6004
1947,21,6461
1948,26,6155
1949,27,6063
1950,23,5754
1951,23,5761
1952,29,5660
1953,24,5438
1954,31,5429
1955,29,5180
1956,27,5150
1957,20,5048
1958,24,4804
1959,24,4602
1960,25,4597
1961,18,4316
1962,24,4075
1963,24,3887
1964,22,3762
1965,17,3418
1966,12,3298
1967,17,3170
1968,24,2918
1969,24,2936
1970,26,3074
1971,23,2683
1972,32,2511
1973,19,2290
1974,23,2016
1975,9,2016
1976,27,1917
1977,16,1950
1978,17,1805
1979,14,1860
1980,10,1957
1981,10,1942
1982,16,2023
1983,14,1826
1984,11,1886
1985,12,1797
1986,17,1749
1987,19,1767
1988,11,1795
1989,11,1762
1990,8,1828
1991,5,1697
1992,10,1504
1993,7,1432
1994,7,1384
1995,10,1330
1996,7,1302
1997,0,1177
1998,0,1157
1999,0,1118
2000,0,1088
2001,0,1091
2002,0,983
2003,0,953
2004,6,866
2005,0,868
2006,0,860
2007,0,831
2008,0,822
2009,0,730
2010,0,699
2011,0,722
2012,0,724
2013,0,695
2014,0,695
2015,0,694
2016,0,643
2017,0,716
2018,0,658
2019,0,614
