year,Boys,Girls
1880,0,81
1881,0,86
1882,0,91
1883,0,52
1884,0,67
1885,0,86
1886,0,77
1887,0,75
1888,0,78
1889,0,83
1890,0,70
1891,0,62
1892,0,99
1893,0,103
1894,0,73
1895,0,94
1896,0,109
1897,0,62
1898,0,92
1899,0,85
1900,0,100
1901,0,62
1902,0,82
1903,0,95
1904,0,111
1905,0,112
1906,0,122
1907,0,148
1908,0,150
1909,0,163
1910,0,191
1911,0,292
1912,0,533
1913,0,551
1914,0,700
1915,0,790
1916,0,753
1917,0,731
1918,0,757
1919,0,742
1920,0,656
1921,0,683
1922,0,599
1923,0,556
1924,0,554
1925,0,489
1926,0,427
1927,0,406
1928,0,401
1929,0,343
1930,0,344
1931,0,293
1932,0,275
1933,0,246
1934,0,243
1935,0,259
1936,0,214
1937,0,217
1938,0,212
1939,0,197
1940,0,219
1941,0,194
1942,0,234
1943,0,199
1944,0,194
1945,0,205
1946,0,211
1947,0,240
1948,0,252
1949,0,287
1950,0,300
1951,0,285
1952,0,254
1953,0,315
1954,0,304
1955,0,284
1956,0,309
1957,0,274
1958,0,282
1959,0,310
1960,0,294
1961,0,277
1962,0,280
1963,0,274
1964,0,273
1965,0,276
1966,0,253
1967,0,227
1968,0,257
1969,0,302
1970,0,353
1971,5,364
1972,0,388
1973,0,403
1974,6,456
1975,5,501
1976,0,569
1977,0,678
1978,10,689
1979,8,735
1980,0,779
1981,0,813
1982,10,837
1983,9,772
1984,10,852
1985,8,848
1986,8,909
1987,10,906
1988,0,973
1989,7,997
1990,5,1134
1991,5,1161
1992,0,1142
1993,7,1170
1994,9,1223
1995,0,1287
1996,0,1336
1997,0,1428
1998,5,1542
1999,8,1589
2000,8,1682
2001,5,1820
2002,0,1798
2003,6,1894
2004,7,1987
2005,5,2045
2006,0,2203
2007,0,2141
2008,5,2147
2009,5,2108
2010,0,1923
2011,0,1935
2012,5,1953
2013,6,2216
2014,10,2379
2015,6,2447
2016,0,2580
2017,5,2325
2018,0,2367
2019,0,2039
