year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,5
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,9
1913,0,10
1914,0,13
1915,0,9
1916,0,11
1917,0,10
1918,0,7
1919,0,6
1920,0,8
1921,0,10
1922,0,12
1923,0,13
1924,0,8
1925,0,8
1926,0,7
1927,0,5
1928,0,5
1929,0,6
1930,0,8
1931,0,0
1932,0,9
1933,0,6
1934,0,7
1935,0,0
1936,0,8
1937,0,7
1938,0,6
1939,0,5
1940,0,5
1941,0,6
1942,0,6
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,8
1948,0,10
1949,0,11
1950,0,7
1951,0,13
1952,0,7
1953,0,10
1954,0,9
1955,0,10
1956,0,8
1957,0,10
1958,0,10
1959,0,16
1960,0,11
1961,0,8
1962,0,0
1963,0,6
1964,0,9
1965,0,11
1966,0,14
1967,0,10
1968,0,18
1969,0,15
1970,0,15
1971,0,28
1972,0,29
1973,0,18
1974,0,22
1975,0,26
1976,0,9
1977,0,17
1978,0,17
1979,0,18
1980,0,21
1981,0,12
1982,0,14
1983,0,10
1984,0,12
1985,0,12
1986,0,15
1987,0,21
1988,0,21
1989,0,18
1990,0,19
1991,0,18
1992,0,14
1993,0,16
1994,0,6
1995,0,8
1996,0,0
1997,0,12
1998,0,0
1999,0,7
2000,0,5
2001,0,7
2002,0,5
2003,0,0
2004,0,0
2005,0,0
2006,0,6
2007,0,9
2008,0,0
2009,0,5
2010,0,9
2011,0,0
2012,0,0
2013,0,0
2014,0,8
2015,0,5
2016,0,5
2017,0,0
2018,0,0
2019,0,0
