year,F,M
1880,0,102
1881,0,94
1882,0,85
1883,0,105
1884,0,97
1885,0,88
1886,0,86
1887,0,78
1888,0,90
1889,0,85
1890,0,96
1891,0,69
1892,0,95
1893,0,81
1894,0,79
1895,0,94
1896,0,69
1897,0,87
1898,0,89
1899,0,71
1900,0,104
1901,0,80
1902,0,78
1903,0,93
1904,0,117
1905,0,96
1906,0,96
1907,0,130
1908,0,114
1909,0,142
1910,0,145
1911,0,187
1912,0,303
1913,0,417
1914,5,485
1915,0,553
1916,5,583
1917,5,596
1918,7,656
1919,0,645
1920,0,668
1921,0,697
1922,6,699
1923,8,618
1924,0,682
1925,11,644
1926,8,593
1927,6,548
1928,0,559
1929,6,469
1930,6,500
1931,9,457
1932,0,514
1933,0,464
1934,0,477
1935,5,460
1936,0,443
1937,5,465
1938,5,477
1939,0,471
1940,0,514
1941,0,562
1942,6,569
1943,8,551
1944,7,507
1945,0,483
1946,0,578
1947,8,681
1948,8,701
1949,7,794
1950,7,798
1951,11,864
1952,6,938
1953,8,899
1954,7,974
1955,11,1098
1956,14,1277
1957,11,1345
1958,0,1403
1959,13,1542
1960,20,1773
1961,10,1885
1962,12,2015
1963,12,2079
1964,29,2381
1965,28,2413
1966,19,2599
1967,19,2912
1968,23,3426
1969,43,4601
1970,70,6584
1971,68,8406
1972,60,7863
1973,74,9237
1974,89,10513
1975,122,10549
1976,154,11350
1977,146,11632
1978,155,12306
1979,144,13081
1980,173,13172
1981,153,14694
1982,152,14414
1983,172,14460
1984,135,13407
1985,138,13135
1986,135,12690
1987,143,12683
1988,131,14406
1989,99,15309
1990,84,14553
1991,101,14241
1992,91,14507
1993,108,13830
1994,105,14384
1995,85,13290
1996,80,11971
1997,68,11170
1998,59,10549
1999,50,9857
2000,35,9555
2001,37,9542
2002,42,9005
2003,38,8869
2004,57,8395
2005,25,7804
2006,24,8299
2007,23,8941
2008,29,8541
2009,32,7977
2010,23,7463
2011,21,7617
2012,21,7535
2013,11,7311
2014,24,7398
2015,20,7164
2016,23,7164
2017,20,7205
2018,15,5974
2019,20,5509
