year,F,M
1880,0,26
1881,0,26
1882,0,29
1883,0,30
1884,0,34
1885,0,27
1886,0,32
1887,0,38
1888,0,47
1889,0,31
1890,0,34
1891,0,31
1892,0,31
1893,0,32
1894,0,24
1895,0,36
1896,0,35
1897,0,33
1898,0,43
1899,0,41
1900,0,75
1901,0,52
1902,0,96
1903,0,72
1904,0,68
1905,0,73
1906,0,80
1907,0,126
1908,0,99
1909,0,120
1910,0,158
1911,0,166
1912,0,270
1913,0,309
1914,0,391
1915,5,527
1916,5,551
1917,5,579
1918,5,589
1919,7,578
1920,11,706
1921,12,745
1922,11,665
1923,13,729
1924,14,690
1925,12,695
1926,11,730
1927,17,700
1928,18,747
1929,13,734
1930,14,735
1931,12,625
1932,11,542
1933,14,475
1934,0,493
1935,6,502
1936,5,490
1937,9,446
1938,0,484
1939,5,437
1940,0,459
1941,6,444
1942,6,521
1943,7,566
1944,8,499
1945,7,586
1946,10,669
1947,0,730
1948,13,776
1949,12,850
1950,9,925
1951,7,913
1952,7,1076
1953,10,1109
1954,9,1166
1955,9,1196
1956,10,1243
1957,8,1320
1958,16,1308
1959,22,1377
1960,14,1496
1961,18,1584
1962,17,1780
1963,21,1701
1964,36,1756
1965,25,1781
1966,19,1915
1967,25,1989
1968,32,2148
1969,17,2445
1970,28,2742
1971,46,2957
1972,37,3028
1973,36,2960
1974,57,3181
1975,54,3489
1976,58,3775
1977,50,3660
1978,49,3679
1979,44,3800
1980,56,4091
1981,43,3924
1982,58,3884
1983,45,3683
1984,46,3881
1985,48,4149
1986,61,4406
1987,58,4420
1988,52,4462
1989,42,4717
1990,32,4866
1991,39,4615
1992,30,4344
1993,35,4300
1994,26,4173
1995,17,4337
1996,14,4863
1997,20,5068
1998,15,4943
1999,17,5028
2000,17,4891
2001,14,4735
2002,7,4728
2003,16,4716
2004,14,4840
2005,12,4692
2006,5,4696
2007,6,4639
2008,6,4375
2009,5,3911
2010,10,3526
2011,0,3314
2012,0,3115
2013,5,3023
2014,5,2893
2015,0,2725
2016,0,2557
2017,0,2480
2018,5,2366
2019,0,2279
