year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,7
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,6
1914,0,5
1915,0,0
1916,0,9
1917,0,5
1918,0,7
1919,0,7
1920,0,6
1921,0,6
1922,0,11
1923,0,9
1924,0,9
1925,0,7
1926,0,7
1927,0,7
1928,0,8
1929,0,5
1930,0,0
1931,0,0
1932,0,8
1933,0,6
1934,0,6
1935,0,6
1936,0,0
1937,0,0
1938,0,0
1939,0,6
1940,0,9
1941,0,8
1942,0,0
1943,0,7
1944,0,7
1945,0,7
1946,0,6
1947,0,0
1948,0,5
1949,0,5
1950,0,6
1951,0,6
1952,0,0
1953,0,6
1954,0,0
1955,0,0
1956,0,0
1957,0,6
1958,0,0
1959,0,0
1960,0,7
1961,0,0
1962,0,0
1963,0,0
1964,0,11
1965,0,6
1966,0,6
1967,0,6
1968,0,0
1969,0,6
1970,0,6
1971,0,6
1972,0,0
1973,0,6
1974,0,9
1975,0,14
1976,0,0
1977,0,13
1978,0,5
1979,0,8
1980,0,6
1981,0,0
1982,0,5
1983,0,5
1984,0,5
1985,0,5
1986,0,6
1987,0,8
1988,0,9
1989,0,0
1990,0,8
1991,0,6
1992,0,8
1993,0,0
1994,0,11
1995,0,12
1996,0,7
1997,0,9
1998,0,9
1999,0,10
2000,0,11
2001,0,15
2002,0,12
2003,0,21
2004,0,25
2005,0,15
2006,0,35
2007,0,23
2008,0,44
2009,0,39
2010,0,43
2011,0,52
2012,0,72
2013,0,83
2014,0,103
2015,0,132
2016,0,153
2017,0,132
2018,0,144
2019,0,183
