year,Boys,Girls
1880,0,10
1881,0,15
1882,0,6
1883,0,10
1884,0,8
1885,0,10
1886,0,6
1887,0,7
1888,0,0
1889,0,6
1890,0,10
1891,0,7
1892,0,0
1893,0,6
1894,0,5
1895,0,0
1896,0,5
1897,0,0
1898,0,0
1899,0,9
1900,0,8
1901,0,7
1902,0,0
1903,0,8
1904,0,9
1905,0,6
1906,0,8
1907,0,9
1908,0,7
1909,0,5
1910,0,5
1911,0,6
1912,0,20
1913,0,25
1914,0,23
1915,0,42
1916,0,49
1917,0,41
1918,0,59
1919,0,39
1920,0,52
1921,0,47
1922,5,41
1923,0,36
1924,0,35
1925,8,40
1926,0,31
1927,5,28
1928,0,36
1929,0,35
1930,0,35
1931,0,27
1932,0,24
1933,0,23
1934,0,20
1935,0,16
1936,0,29
1937,0,21
1938,0,27
1939,0,16
1940,0,17
1941,0,13
1942,0,19
1943,0,20
1944,0,17
1945,0,15
1946,0,17
1947,0,21
1948,0,14
1949,0,14
1950,0,9
1951,0,18
1952,0,20
1953,0,12
1954,0,10
1955,0,10
1956,0,8
1957,0,14
1958,0,6
1959,0,6
1960,0,7
1961,0,9
1962,0,10
1963,0,7
1964,0,12
1965,0,7
1966,0,5
1967,0,6
1968,0,8
1969,0,5
1970,0,7
1971,0,8
1972,0,0
1973,0,10
1974,0,8
1975,0,0
1976,0,0
1977,0,5
1978,0,0
1979,0,5
1980,0,6
1981,0,6
1982,0,5
1983,0,6
1984,0,0
1985,0,5
1986,0,9
1987,0,6
1988,0,6
1989,0,8
1990,0,6
1991,0,0
1992,0,7
1993,0,7
1994,0,8
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,5
2006,0,6
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
