year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,5,0
1897,5,0
1898,0,0
1899,5,0
1900,17,0
1901,10,0
1902,8,0
1903,7,0
1904,7,0
1905,0,0
1906,13,0
1907,11,0
1908,12,0
1909,12,0
1910,15,0
1911,14,0
1912,20,0
1913,32,0
1914,26,0
1915,38,0
1916,44,0
1917,44,0
1918,48,0
1919,50,0
1920,57,0
1921,36,0
1922,40,0
1923,50,0
1924,39,0
1925,51,0
1926,50,0
1927,37,0
1928,31,0
1929,39,0
1930,27,0
1931,22,0
1932,25,0
1933,21,0
1934,17,0
1935,23,0
1936,15,0
1937,15,0
1938,20,0
1939,10,0
1940,16,0
1941,8,0
1942,10,0
1943,18,0
1944,8,0
1945,13,0
1946,16,0
1947,16,0
1948,16,0
1949,12,0
1950,12,0
1951,8,0
1952,9,0
1953,5,0
1954,8,0
1955,6,0
1956,11,0
1957,13,0
1958,5,0
1959,12,0
1960,13,0
1961,10,0
1962,11,0
1963,9,0
1964,7,0
1965,9,0
1966,10,0
1967,8,0
1968,0,0
1969,0,0
1970,5,0
1971,5,0
1972,0,0
1973,6,0
1974,0,0
1975,10,0
1976,5,0
1977,8,0
1978,0,0
1979,5,0
1980,7,0
1981,9,0
1982,11,0
1983,5,0
1984,0,0
1985,10,0
1986,11,0
1987,12,0
1988,7,0
1989,5,0
1990,12,0
1991,14,0
1992,8,0
1993,5,0
1994,7,0
1995,0,0
1996,12,0
1997,7,0
1998,12,0
1999,13,0
2000,14,0
2001,12,0
2002,23,0
2003,20,0
2004,18,0
2005,20,0
2006,15,0
2007,22,0
2008,23,0
2009,26,0
2010,32,0
2011,34,0
2012,50,0
2013,81,0
2014,70,0
2015,71,0
2016,49,0
2017,60,0
2018,57,0
2019,85,0
