year,F,M
1880,0,6
1881,0,6
1882,0,0
1883,0,0
1884,0,0
1885,0,6
1886,0,7
1887,0,6
1888,0,0
1889,0,0
1890,0,5
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,6
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,5
1911,0,0
1912,0,0
1913,0,7
1914,0,12
1915,0,17
1916,0,16
1917,0,15
1918,0,15
1919,0,21
1920,0,16
1921,0,17
1922,0,24
1923,0,14
1924,0,16
1925,0,15
1926,0,15
1927,0,16
1928,0,9
1929,0,10
1930,0,6
1931,0,7
1932,0,18
1933,0,10
1934,0,14
1935,0,10
1936,0,15
1937,0,13
1938,0,11
1939,0,10
1940,0,13
1941,0,6
1942,0,10
1943,0,14
1944,0,13
1945,0,10
1946,0,7
1947,0,7
1948,0,9
1949,0,14
1950,0,7
1951,0,12
1952,0,8
1953,0,11
1954,0,11
1955,0,5
1956,0,11
1957,0,10
1958,0,9
1959,0,16
1960,0,12
1961,0,11
1962,0,9
1963,0,8
1964,0,15
1965,0,7
1966,0,14
1967,0,17
1968,0,16
1969,0,12
1970,0,17
1971,0,13
1972,0,20
1973,0,27
1974,0,24
1975,8,35
1976,0,34
1977,0,41
1978,0,47
1979,0,56
1980,0,66
1981,5,75
1982,8,67
1983,6,90
1984,8,72
1985,0,94
1986,6,84
1987,0,88
1988,0,72
1989,0,78
1990,8,95
1991,5,105
1992,0,125
1993,7,129
1994,9,149
1995,13,142
1996,12,188
1997,10,213
1998,10,247
1999,14,312
2000,17,346
2001,10,415
2002,11,478
2003,15,626
2004,21,894
2005,19,1156
2006,18,1369
2007,31,1578
2008,26,1904
2009,25,2352
2010,30,2858
2011,36,3415
2012,45,3556
2013,44,3714
2014,75,4324
2015,75,5128
2016,73,5509
2017,85,6040
2018,69,6848
2019,83,6984
