year,Girls,Boys
1880,0,33
1881,0,23
1882,0,24
1883,0,19
1884,0,33
1885,0,26
1886,0,32
1887,0,17
1888,0,21
1889,0,24
1890,0,23
1891,0,19
1892,0,21
1893,0,22
1894,0,32
1895,0,26
1896,0,25
1897,0,29
1898,0,28
1899,0,30
1900,0,31
1901,0,16
1902,0,23
1903,0,26
1904,0,18
1905,0,30
1906,0,25
1907,0,21
1908,0,33
1909,0,34
1910,0,45
1911,0,54
1912,0,78
1913,0,106
1914,0,125
1915,0,136
1916,0,155
1917,0,179
1918,5,168
1919,0,138
1920,0,160
1921,0,184
1922,0,144
1923,0,154
1924,0,155
1925,0,160
1926,0,155
1927,0,147
1928,0,131
1929,0,138
1930,0,108
1931,0,135
1932,0,140
1933,0,122
1934,0,123
1935,0,131
1936,0,118
1937,5,102
1938,0,116
1939,0,104
1940,0,130
1941,0,100
1942,0,114
1943,0,123
1944,6,128
1945,0,112
1946,11,147
1947,0,175
1948,0,124
1949,5,121
1950,5,121
1951,12,153
1952,6,169
1953,7,150
1954,11,179
1955,16,198
1956,12,197
1957,10,185
1958,22,192
1959,15,223
1960,26,252
1961,33,203
1962,14,254
1963,22,220
1964,43,224
1965,44,206
1966,34,223
1967,42,271
1968,35,264
1969,62,334
1970,75,337
1971,80,311
1972,58,303
1973,91,255
1974,96,277
1975,114,282
1976,144,304
1977,211,370
1978,259,389
1979,443,502
1980,1062,708
1981,1769,767
1982,1716,631
1983,1659,622
1984,2175,701
1985,2281,683
1986,2477,676
1987,2925,768
1988,3794,829
1989,4428,828
1990,6049,936
1991,6793,907
1992,7786,988
1993,8571,862
1994,10655,1023
1995,10876,1258
1996,10291,1216
1997,10341,1062
1998,10217,951
1999,9606,897
2000,9502,839
2001,8734,782
2002,8432,709
2003,7927,748
2004,7296,1010
2005,6749,901
2006,6492,821
2007,5664,729
2008,5334,713
2009,4610,592
2010,4074,498
2011,3671,475
2012,3401,441
2013,3115,366
2014,3004,404
2015,2686,380
2016,2335,409
2017,1924,366
2018,1756,318
2019,1642,329
