year,F,M
1880,0,14
1881,0,7
1882,0,12
1883,0,13
1884,0,12
1885,0,6
1886,0,9
1887,0,6
1888,0,8
1889,0,8
1890,0,5
1891,0,12
1892,0,10
1893,0,5
1894,0,7
1895,0,12
1896,0,18
1897,0,9
1898,0,0
1899,0,9
1900,0,6
1901,0,10
1902,0,11
1903,0,7
1904,0,11
1905,0,8
1906,0,12
1907,0,12
1908,0,10
1909,0,13
1910,0,17
1911,0,20
1912,0,29
1913,0,40
1914,0,36
1915,0,68
1916,0,79
1917,0,90
1918,0,71
1919,0,95
1920,0,93
1921,0,81
1922,0,91
1923,0,90
1924,0,83
1925,0,84
1926,0,80
1927,0,79
1928,0,66
1929,0,78
1930,0,71
1931,0,69
1932,0,70
1933,0,68
1934,0,75
1935,0,62
1936,0,53
1937,0,61
1938,0,63
1939,0,56
1940,0,53
1941,0,65
1942,0,60
1943,0,44
1944,0,52
1945,0,47
1946,0,43
1947,0,52
1948,0,75
1949,0,77
1950,0,46
1951,0,50
1952,0,57
1953,0,50
1954,0,38
1955,0,38
1956,0,39
1957,0,32
1958,0,36
1959,0,42
1960,0,32
1961,0,39
1962,0,29
1963,0,25
1964,0,37
1965,0,28
1966,0,28
1967,0,29
1968,0,23
1969,0,26
1970,0,34
1971,0,25
1972,0,28
1973,0,20
1974,0,23
1975,0,33
1976,0,33
1977,0,33
1978,0,22
1979,0,27
1980,0,30
1981,0,30
1982,0,28
1983,0,32
1984,0,24
1985,0,23
1986,0,32
1987,0,31
1988,0,25
1989,0,30
1990,0,37
1991,0,39
1992,0,33
1993,0,36
1994,0,30
1995,0,35
1996,0,39
1997,0,47
1998,0,36
1999,0,40
2000,0,40
2001,0,47
2002,0,38
2003,0,30
2004,0,29
2005,0,35
2006,0,42
2007,0,48
2008,6,33
2009,0,44
2010,0,45
2011,6,45
2012,0,35
2013,0,43
2014,0,35
2015,0,45
2016,0,44
2017,0,37
2018,0,51
2019,5,44
