year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,5,0
1885,0,0
1886,6,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,5,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,7,0
1912,6,0
1913,0,0
1914,6,0
1915,5,0
1916,9,0
1917,8,0
1918,0,0
1919,6,0
1920,0,0
1921,7,0
1922,6,5
1923,5,0
1924,12,0
1925,11,0
1926,0,5
1927,5,0
1928,6,0
1929,5,0
1930,10,5
1931,6,0
1932,5,0
1933,5,0
1934,5,0
1935,7,0
1936,5,0
1937,7,0
1938,0,0
1939,8,0
1940,5,0
1941,11,0
1942,6,0
1943,9,0
1944,21,0
1945,18,0
1946,17,6
1947,21,0
1948,18,5
1949,14,0
1950,18,0
1951,25,0
1952,28,0
1953,16,8
1954,16,6
1955,14,9
1956,18,11
1957,25,8
1958,19,12
1959,28,10
1960,26,11
1961,25,6
1962,21,12
1963,28,14
1964,24,13
1965,25,7
1966,24,14
1967,23,15
1968,16,13
1969,17,9
1970,46,11
1971,21,0
1972,33,5
1973,15,0
1974,19,0
1975,21,0
1976,18,0
1977,24,0
1978,9,0
1979,18,0
1980,12,0
1981,9,0
1982,9,0
1983,10,0
1984,11,0
1985,0,0
1986,7,0
1987,5,0
1988,0,0
1989,8,0
1990,6,0
1991,0,0
1992,6,0
1993,13,0
1994,10,0
1995,6,0
1996,12,0
1997,0,0
1998,5,0
1999,0,0
2000,6,0
2001,0,0
2002,0,0
2003,7,0
2004,0,0
2005,0,0
2006,7,0
2007,6,0
2008,8,0
2009,0,0
2010,0,0
2011,0,0
2012,5,0
2013,5,0
2014,0,0
2015,0,0
2016,5,0
2017,0,0
2018,8,0
2019,8,0
