year,Girls,Boys
1880,28,0
1881,27,0
1882,40,0
1883,34,0
1884,45,0
1885,42,0
1886,56,0
1887,46,0
1888,64,0
1889,80,0
1890,83,0
1891,83,0
1892,88,0
1893,108,0
1894,152,0
1895,169,0
1896,169,0
1897,188,0
1898,176,0
1899,181,0
1900,214,0
1901,218,0
1902,200,0
1903,218,0
1904,227,0
1905,234,0
1906,273,0
1907,301,0
1908,342,0
1909,339,0
1910,368,0
1911,487,0
1912,686,0
1913,826,0
1914,981,0
1915,1377,0
1916,1460,0
1917,1614,0
1918,1708,6
1919,1541,8
1920,1744,0
1921,1743,6
1922,1639,0
1923,1733,8
1924,1834,0
1925,1600,0
1926,1511,0
1927,1377,0
1928,1250,0
1929,1074,0
1930,1052,5
1931,869,7
1932,904,10
1933,912,0
1934,818,6
1935,792,0
1936,769,0
1937,752,0
1938,768,0
1939,713,0
1940,735,0
1941,713,0
1942,706,0
1943,707,0
1944,710,0
1945,672,0
1946,699,0
1947,756,0
1948,698,0
1949,708,0
1950,841,0
1951,872,5
1952,911,0
1953,906,7
1954,1047,0
1955,1027,0
1956,1042,0
1957,948,8
1958,997,7
1959,953,0
1960,1053,0
1961,946,0
1962,993,0
1963,895,5
1964,853,0
1965,754,0
1966,666,0
1967,656,0
1968,654,6
1969,615,0
1970,655,0
1971,692,8
1972,572,5
1973,589,0
1974,597,8
1975,671,9
1976,619,7
1977,658,5
1978,612,0
1979,761,0
1980,780,0
1981,800,8
1982,811,6
1983,739,7
1984,787,7
1985,747,8
1986,757,7
1987,756,0
1988,735,5
1989,811,16
1990,980,0
1991,1012,11
1992,1057,15
1993,1022,7
1994,1025,0
1995,978,8
1996,1008,15
1997,939,9
1998,993,0
1999,1038,5
2000,1155,0
2001,1073,0
2002,1107,5
2003,1105,0
2004,1195,0
2005,1186,0
2006,1154,0
2007,1146,0
2008,1095,0
2009,1074,0
2010,1081,0
2011,943,0
2012,1047,0
2013,1105,0
2014,1070,0
2015,1102,0
2016,1118,0
2017,1148,6
2018,1103,0
2019,1150,0
