year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,7,0
1894,15,0
1895,19,0
1896,33,0
1897,36,0
1898,60,0
1899,46,0
1900,44,0
1901,36,0
1902,35,0
1903,45,0
1904,61,0
1905,102,0
1906,98,0
1907,113,0
1908,106,0
1909,123,0
1910,160,0
1911,146,0
1912,218,0
1913,274,0
1914,352,0
1915,493,0
1916,581,0
1917,701,0
1918,822,0
1919,791,0
1920,907,0
1921,910,9
1922,929,0
1923,922,0
1924,998,5
1925,938,0
1926,917,0
1927,892,6
1928,868,0
1929,818,5
1930,862,0
1931,771,8
1932,872,0
1933,775,5
1934,772,0
1935,758,0
1936,721,7
1937,789,0
1938,850,0
1939,781,0
1940,731,0
1941,715,7
1942,648,0
1943,597,0
1944,565,0
1945,502,0
1946,529,0
1947,523,0
1948,453,0
1949,427,0
1950,393,0
1951,423,0
1952,368,0
1953,460,0
1954,439,0
1955,404,0
1956,358,0
1957,388,0
1958,294,0
1959,265,0
1960,254,0
1961,238,0
1962,188,0
1963,183,0
1964,142,0
1965,144,0
1966,125,0
1967,104,0
1968,82,0
1969,77,0
1970,94,0
1971,87,0
1972,113,0
1973,85,0
1974,65,0
1975,69,0
1976,64,0
1977,51,0
1978,61,0
1979,47,0
1980,46,0
1981,40,0
1982,35,0
1983,36,0
1984,28,0
1985,18,0
1986,28,0
1987,35,0
1988,23,0
1989,22,0
1990,23,0
1991,18,0
1992,17,0
1993,10,0
1994,16,0
1995,10,0
1996,9,0
1997,8,0
1998,9,0
1999,9,0
2000,17,0
2001,6,0
2002,7,0
2003,0,0
2004,8,0
2005,0,0
2006,0,0
2007,0,0
2008,6,0
2009,6,0
2010,0,0
2011,0,0
2012,0,0
2013,5,0
2014,5,0
2015,0,0
2016,10,0
2017,8,0
2018,0,0
2019,0,0
