year,F,M
1880,0,42
1881,0,29
1882,0,26
1883,0,22
1884,0,22
1885,0,21
1886,0,28
1887,0,28
1888,0,32
1889,0,34
1890,0,26
1891,0,36
1892,0,33
1893,0,35
1894,0,23
1895,0,34
1896,0,31
1897,0,42
1898,0,40
1899,0,35
1900,0,63
1901,0,44
1902,0,36
1903,0,43
1904,0,56
1905,0,42
1906,0,52
1907,0,46
1908,0,55
1909,0,59
1910,0,65
1911,0,104
1912,0,231
1913,5,276
1914,0,366
1915,5,484
1916,6,514
1917,5,490
1918,6,609
1919,0,546
1920,11,548
1921,6,612
1922,10,561
1923,5,603
1924,0,608
1925,12,593
1926,11,609
1927,9,653
1928,9,668
1929,15,658
1930,14,712
1931,6,680
1932,6,621
1933,8,560
1934,6,576
1935,6,584
1936,6,501
1937,0,513
1938,6,580
1939,6,560
1940,12,566
1941,0,623
1942,15,600
1943,12,575
1944,0,542
1945,0,491
1946,8,552
1947,10,543
1948,8,518
1949,8,517
1950,12,531
1951,0,663
1952,16,662
1953,11,640
1954,0,635
1955,12,610
1956,9,711
1957,8,660
1958,5,580
1959,7,612
1960,11,614
1961,0,661
1962,7,643
1963,7,645
1964,11,573
1965,11,498
1966,5,414
1967,7,409
1968,6,446
1969,5,418
1970,5,399
1971,6,426
1972,5,377
1973,6,357
1974,0,406
1975,7,363
1976,0,343
1977,8,337
1978,6,303
1979,0,336
1980,5,310
1981,0,307
1982,7,269
1983,0,287
1984,0,292
1985,6,264
1986,0,257
1987,0,235
1988,0,254
1989,0,255
1990,0,222
1991,0,229
1992,0,232
1993,0,197
1994,0,192
1995,0,153
1996,0,164
1997,0,180
1998,0,188
1999,0,165
2000,0,167
2001,0,150
2002,0,139
2003,0,126
2004,0,142
2005,0,116
2006,0,153
2007,0,142
2008,0,133
2009,0,123
2010,0,132
2011,0,117
2012,0,114
2013,0,121
2014,0,111
2015,0,102
2016,0,105
2017,0,118
2018,0,121
2019,0,110
