year,F,M
1880,0,6
1881,0,8
1882,0,6
1883,0,7
1884,0,14
1885,0,12
1886,0,8
1887,0,9
1888,0,8
1889,0,9
1890,0,10
1891,0,8
1892,0,10
1893,0,10
1894,0,0
1895,0,14
1896,0,7
1897,0,14
1898,0,13
1899,0,8
1900,0,19
1901,0,10
1902,0,11
1903,0,8
1904,0,10
1905,0,14
1906,0,21
1907,0,21
1908,0,15
1909,0,20
1910,0,24
1911,0,38
1912,0,72
1913,0,96
1914,0,119
1915,0,163
1916,0,172
1917,0,202
1918,0,193
1919,8,210
1920,8,249
1921,6,216
1922,0,221
1923,6,239
1924,0,211
1925,0,199
1926,0,228
1927,0,221
1928,5,218
1929,0,214
1930,0,196
1931,0,181
1932,0,201
1933,0,168
1934,0,167
1935,5,203
1936,0,196
1937,0,192
1938,0,172
1939,0,163
1940,0,150
1941,0,173
1942,0,182
1943,0,159
1944,0,160
1945,0,105
1946,0,145
1947,0,134
1948,0,130
1949,0,122
1950,0,143
1951,0,126
1952,0,99
1953,0,122
1954,0,102
1955,0,109
1956,0,110
1957,0,118
1958,0,107
1959,0,99
1960,0,108
1961,0,111
1962,0,104
1963,0,110
1964,0,90
1965,0,90
1966,0,74
1967,0,87
1968,0,65
1969,0,81
1970,0,86
1971,0,63
1972,0,62
1973,0,52
1974,0,61
1975,0,61
1976,0,48
1977,0,58
1978,0,52
1979,0,57
1980,0,46
1981,0,70
1982,0,54
1983,0,51
1984,0,59
1985,0,46
1986,0,59
1987,0,59
1988,0,54
1989,0,53
1990,0,66
1991,0,71
1992,0,72
1993,0,71
1994,0,53
1995,0,48
1996,0,44
1997,0,64
1998,0,68
1999,0,50
2000,0,50
2001,0,58
2002,0,40
2003,0,53
2004,0,50
2005,0,47
2006,0,61
2007,0,52
2008,0,57
2009,0,60
2010,0,61
2011,0,45
2012,0,56
2013,0,43
2014,0,46
2015,0,50
2016,0,53
2017,0,50
2018,0,42
2019,0,38
