year,Boys,Girls
1880,0,53
1881,0,58
1882,0,76
1883,0,46
1884,0,56
1885,0,54
1886,0,73
1887,0,56
1888,0,74
1889,0,68
1890,0,53
1891,0,47
1892,0,58
1893,0,63
1894,0,58
1895,0,63
1896,0,63
1897,0,58
1898,0,58
1899,0,44
1900,0,89
1901,0,62
1902,0,59
1903,0,67
1904,0,64
1905,0,79
1906,0,72
1907,0,72
1908,0,81
1909,0,75
1910,0,78
1911,0,91
1912,0,175
1913,0,210
1914,0,251
1915,0,310
1916,0,300
1917,0,334
1918,0,362
1919,0,339
1920,0,359
1921,0,375
1922,0,354
1923,0,333
1924,0,294
1925,0,303
1926,0,320
1927,0,302
1928,8,280
1929,0,274
1930,0,261
1931,0,249
1932,0,199
1933,0,219
1934,0,213
1935,0,210
1936,0,223
1937,0,194
1938,6,204
1939,0,191
1940,0,196
1941,0,182
1942,0,189
1943,0,206
1944,0,186
1945,0,153
1946,0,186
1947,0,206
1948,0,189
1949,0,167
1950,0,125
1951,6,145
1952,0,169
1953,0,149
1954,0,113
1955,0,137
1956,0,123
1957,0,126
1958,0,94
1959,0,96
1960,0,74
1961,0,86
1962,0,78
1963,0,88
1964,0,76
1965,0,68
1966,0,70
1967,0,70
1968,0,75
1969,0,69
1970,0,70
1971,0,74
1972,0,39
1973,0,62
1974,0,53
1975,0,44
1976,0,45
1977,0,55
1978,0,41
1979,0,51
1980,0,40
1981,0,48
1982,0,45
1983,0,49
1984,0,30
1985,0,41
1986,0,39
1987,0,31
1988,0,29
1989,0,35
1990,0,38
1991,0,34
1992,0,32
1993,0,31
1994,0,38
1995,0,45
1996,10,28
1997,9,32
1998,10,24
1999,7,30
2000,7,31
2001,9,32
2002,15,28
2003,13,27
2004,26,20
2005,24,38
2006,32,33
2007,38,41
2008,37,40
2009,61,41
2010,94,38
2011,143,43
2012,267,78
2013,355,111
2014,358,118
2015,395,142
2016,418,128
2017,428,133
2018,501,117
2019,505,113
