year,Boys,Girls
1880,0,104
1881,0,80
1882,0,145
1883,0,98
1884,0,119
1885,0,104
1886,0,97
1887,0,109
1888,0,96
1889,0,110
1890,0,114
1891,0,127
1892,0,135
1893,0,115
1894,0,119
1895,0,140
1896,0,148
1897,0,159
1898,0,153
1899,0,160
1900,0,250
1901,0,114
1902,0,147
1903,0,131
1904,0,158
1905,0,151
1906,0,132
1907,0,142
1908,0,183
1909,0,154
1910,0,213
1911,0,197
1912,0,295
1913,0,292
1914,0,361
1915,5,434
1916,5,485
1917,0,480
1918,0,556
1919,5,579
1920,0,533
1921,5,529
1922,10,620
1923,5,550
1924,0,546
1925,7,570
1926,7,534
1927,7,552
1928,6,518
1929,6,507
1930,5,505
1931,5,483
1932,0,515
1933,7,418
1934,0,466
1935,7,450
1936,6,453
1937,5,472
1938,6,459
1939,5,416
1940,8,458
1941,0,434
1942,7,840
1943,10,627
1944,6,614
1945,0,542
1946,9,565
1947,0,515
1948,0,548
1949,0,504
1950,0,484
1951,0,487
1952,5,456
1953,0,434
1954,0,457
1955,6,396
1956,0,397
1957,0,400
1958,5,364
1959,0,337
1960,0,328
1961,0,309
1962,0,296
1963,5,305
1964,0,331
1965,0,274
1966,0,237
1967,5,236
1968,0,229
1969,0,171
1970,0,199
1971,0,186
1972,0,156
1973,0,163
1974,0,193
1975,0,161
1976,0,184
1977,0,168
1978,0,184
1979,0,149
1980,0,148
1981,0,124
1982,0,149
1983,0,131
1984,0,127
1985,0,112
1986,0,120
1987,0,128
1988,0,132
1989,0,135
1990,0,108
1991,0,112
1992,0,109
1993,0,108
1994,0,117
1995,0,85
1996,0,84
1997,0,91
1998,0,110
1999,0,95
2000,0,93
2001,0,100
2002,0,94
2003,0,116
2004,0,106
2005,0,123
2006,0,133
2007,0,138
2008,0,163
2009,0,204
2010,0,181
2011,0,181
2012,0,210
2013,0,271
2014,0,286
2015,0,388
2016,0,355
2017,0,430
2018,0,417
2019,0,474
