year,F,M
1880,0,18
1881,0,17
1882,0,20
1883,0,23
1884,0,18
1885,0,14
1886,0,25
1887,0,21
1888,0,26
1889,0,27
1890,0,27
1891,0,31
1892,0,30
1893,0,27
1894,0,34
1895,0,33
1896,0,48
1897,0,30
1898,0,40
1899,0,35
1900,0,55
1901,0,35
1902,0,52
1903,0,48
1904,0,46
1905,0,65
1906,0,48
1907,0,54
1908,0,78
1909,0,83
1910,0,86
1911,0,140
1912,0,233
1913,5,288
1914,0,317
1915,0,464
1916,0,476
1917,0,544
1918,0,508
1919,5,499
1920,0,556
1921,0,599
1922,0,548
1923,0,623
1924,0,639
1925,9,618
1926,0,629
1927,9,613
1928,0,666
1929,7,598
1930,0,558
1931,5,583
1932,0,572
1933,0,526
1934,0,498
1935,0,545
1936,0,531
1937,0,501
1938,0,542
1939,0,523
1940,0,548
1941,0,497
1942,0,577
1943,5,672
1944,0,549
1945,0,511
1946,0,626
1947,0,630
1948,0,549
1949,0,520
1950,0,541
1951,5,586
1952,0,603
1953,5,547
1954,0,597
1955,0,594
1956,0,568
1957,0,562
1958,0,602
1959,0,500
1960,0,544
1961,0,524
1962,0,520
1963,0,485
1964,0,472
1965,0,613
1966,0,454
1967,0,429
1968,0,422
1969,0,441
1970,5,536
1971,7,521
1972,6,451
1973,5,390
1974,0,337
1975,0,367
1976,0,337
1977,0,327
1978,0,296
1979,5,290
1980,0,260
1981,0,274
1982,0,300
1983,0,222
1984,0,280
1985,0,386
1986,8,528
1987,5,633
1988,11,741
1989,0,904
1990,5,1158
1991,7,1299
1992,0,1495
1993,0,1224
1994,0,979
1995,0,888
1996,0,841
1997,0,766
1998,0,702
1999,0,712
2000,0,715
2001,0,614
2002,0,582
2003,0,507
2004,0,444
2005,0,448
2006,0,468
2007,0,453
2008,0,482
2009,0,432
2010,0,495
2011,0,524
2012,0,584
2013,0,649
2014,0,682
2015,0,739
2016,0,781
2017,0,813
2018,0,804
2019,0,1011
