year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,8
1894,0,0
1895,0,8
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,6,5
1903,0,5
1904,0,6
1905,6,6
1906,0,0
1907,0,0
1908,0,0
1909,0,8
1910,5,6
1911,5,0
1912,5,14
1913,9,17
1914,11,26
1915,12,41
1916,15,29
1917,10,33
1918,10,27
1919,14,25
1920,10,36
1921,16,38
1922,15,37
1923,13,33
1924,12,29
1925,13,32
1926,0,18
1927,7,26
1928,6,30
1929,0,23
1930,0,31
1931,0,23
1932,0,20
1933,6,19
1934,5,18
1935,0,16
1936,0,12
1937,6,19
1938,0,19
1939,0,20
1940,0,16
1941,0,10
1942,0,22
1943,0,19
1944,0,9
1945,0,12
1946,0,17
1947,6,14
1948,5,9
1949,0,11
1950,0,14
1951,6,12
1952,6,9
1953,5,12
1954,0,10
1955,0,15
1956,0,14
1957,0,19
1958,0,9
1959,0,12
1960,0,9
1961,0,14
1962,0,9
1963,0,8
1964,0,6
1965,0,0
1966,0,7
1967,0,8
1968,0,7
1969,0,9
1970,0,9
1971,0,9
1972,0,6
1973,6,6
1974,0,0
1975,0,0
1976,0,7
1977,0,6
1978,0,5
1979,0,7
1980,0,8
1981,0,14
1982,0,0
1983,0,6
1984,0,6
1985,0,6
1986,0,0
1987,0,5
1988,0,0
1989,5,0
1990,0,8
1991,0,7
1992,0,6
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,5
2004,0,0
2005,0,5
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
