year,F,M
1880,0,6
1881,0,0
1882,0,10
1883,0,5
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,7
1889,0,9
1890,0,5
1891,0,6
1892,0,11
1893,0,10
1894,0,6
1895,0,10
1896,0,8
1897,0,7
1898,0,5
1899,0,0
1900,0,0
1901,0,6
1902,0,7
1903,0,9
1904,0,10
1905,0,6
1906,0,6
1907,0,16
1908,0,12
1909,0,9
1910,0,10
1911,0,19
1912,0,34
1913,0,36
1914,0,47
1915,0,53
1916,0,47
1917,0,48
1918,0,56
1919,0,61
1920,0,63
1921,0,56
1922,0,60
1923,0,48
1924,0,47
1925,0,55
1926,0,60
1927,0,52
1928,0,45
1929,0,45
1930,0,40
1931,0,45
1932,0,40
1933,0,36
1934,0,50
1935,0,39
1936,0,28
1937,0,33
1938,0,47
1939,0,41
1940,0,44
1941,0,55
1942,0,56
1943,0,69
1944,0,56
1945,0,57
1946,0,78
1947,0,82
1948,0,102
1949,0,118
1950,0,123
1951,0,135
1952,0,161
1953,0,161
1954,0,155
1955,0,193
1956,0,197
1957,0,200
1958,0,259
1959,0,253
1960,0,225
1961,0,217
1962,0,202
1963,0,198
1964,0,179
1965,0,129
1966,0,144
1967,0,107
1968,0,130
1969,0,103
1970,0,97
1971,0,100
1972,0,107
1973,0,86
1974,0,76
1975,0,94
1976,0,80
1977,0,67
1978,0,87
1979,0,89
1980,0,102
1981,0,130
1982,0,135
1983,0,132
1984,0,163
1985,0,161
1986,0,199
1987,6,234
1988,0,247
1989,6,269
1990,0,312
1991,0,313
1992,0,289
1993,0,375
1994,0,407
1995,0,366
1996,0,323
1997,0,299
1998,0,274
1999,0,246
2000,0,225
2001,0,170
2002,0,173
2003,0,150
2004,5,124
2005,5,117
2006,0,103
2007,0,84
2008,0,88
2009,0,77
2010,0,49
2011,0,56
2012,0,36
2013,0,27
2014,0,30
2015,0,22
2016,0,25
2017,0,25
2018,0,25
2019,0,23
