year,F,M
1880,6,0
1881,6,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,5,0
1891,5,0
1892,0,0
1893,0,0
1894,0,0
1895,6,0
1896,6,0
1897,0,0
1898,8,0
1899,0,0
1900,0,0
1901,0,0
1902,5,0
1903,0,0
1904,0,0
1905,5,0
1906,0,0
1907,11,0
1908,0,0
1909,8,0
1910,0,0
1911,6,0
1912,7,0
1913,7,0
1914,12,0
1915,12,0
1916,10,0
1917,10,0
1918,8,0
1919,11,0
1920,15,0
1921,15,0
1922,10,0
1923,12,0
1924,10,0
1925,14,0
1926,13,0
1927,8,0
1928,14,0
1929,17,0
1930,15,0
1931,13,0
1932,8,0
1933,9,0
1934,0,0
1935,13,0
1936,7,0
1937,12,0
1938,9,0
1939,8,0
1940,0,0
1941,7,0
1942,6,0
1943,0,0
1944,9,0
1945,0,0
1946,5,0
1947,6,0
1948,7,0
1949,5,0
1950,8,0
1951,0,0
1952,7,0
1953,9,0
1954,7,0
1955,11,0
1956,12,0
1957,7,0
1958,10,0
1959,6,0
1960,6,0
1961,11,0
1962,9,0
1963,10,0
1964,9,0
1965,11,0
1966,9,0
1967,17,0
1968,9,0
1969,16,0
1970,18,0
1971,21,0
1972,20,0
1973,14,0
1974,18,0
1975,24,0
1976,32,0
1977,24,0
1978,31,0
1979,49,0
1980,71,0
1981,138,0
1982,133,0
1983,148,0
1984,179,5
1985,172,9
1986,166,0
1987,154,0
1988,184,0
1989,239,6
1990,254,0
1991,221,0
1992,201,0
1993,202,0
1994,213,0
1995,165,0
1996,132,0
1997,95,0
1998,89,0
1999,84,0
2000,71,0
2001,74,0
2002,63,0
2003,81,0
2004,74,0
2005,84,0
2006,75,0
2007,69,0
2008,79,0
2009,76,0
2010,58,0
2011,61,0
2012,55,0
2013,55,0
2014,55,0
2015,46,0
2016,49,0
2017,34,0
2018,53,0
2019,50,0
