year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,7,0
1886,6,5
1887,5,0
1888,10,0
1889,7,5
1890,10,0
1891,14,5
1892,0,5
1893,6,0
1894,0,0
1895,12,8
1896,9,0
1897,17,5
1898,8,7
1899,7,6
1900,10,5
1901,12,0
1902,7,0
1903,0,0
1904,9,5
1905,7,0
1906,7,5
1907,8,0
1908,12,0
1909,9,0
1910,10,5
1911,7,0
1912,7,0
1913,14,0
1914,16,9
1915,13,19
1916,11,8
1917,19,11
1918,17,20
1919,16,13
1920,20,12
1921,17,13
1922,19,15
1923,12,17
1924,11,25
1925,15,14
1926,13,10
1927,14,15
1928,19,8
1929,16,23
1930,12,21
1931,13,29
1932,11,19
1933,13,25
1934,15,25
1935,12,16
1936,10,20
1937,14,22
1938,14,33
1939,12,46
1940,6,15
1941,8,30
1942,15,24
1943,11,24
1944,11,22
1945,11,17
1946,15,23
1947,13,38
1948,14,46
1949,13,31
1950,15,31
1951,11,43
1952,15,41
1953,9,30
1954,13,22
1955,10,39
1956,10,30
1957,9,36
1958,7,34
1959,7,24
1960,9,33
1961,9,30
1962,9,26
1963,7,34
1964,10,34
1965,0,26
1966,6,27
1967,8,16
1968,7,26
1969,7,25
1970,0,22
1971,5,17
1972,5,13
1973,5,10
1974,0,6
1975,0,15
1976,0,8
1977,7,13
1978,0,9
1979,0,9
1980,0,9
1981,0,5
1982,0,11
1983,0,6
1984,0,6
1985,0,11
1986,0,0
1987,0,7
1988,0,0
1989,0,9
1990,0,8
1991,0,0
1992,0,7
1993,0,8
1994,0,9
1995,0,6
1996,0,7
1997,0,8
1998,0,0
1999,0,5
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,5
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,5
2019,0,0
