year,Girls,Boys
1880,0,13
1881,0,10
1882,0,7
1883,0,15
1884,0,8
1885,0,12
1886,0,7
1887,0,7
1888,0,11
1889,0,11
1890,0,9
1891,0,8
1892,0,8
1893,0,0
1894,0,8
1895,0,8
1896,0,10
1897,0,0
1898,0,0
1899,0,0
1900,0,5
1901,0,0
1902,0,0
1903,0,5
1904,0,5
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,6
1911,0,0
1912,0,10
1913,0,5
1914,0,14
1915,0,14
1916,0,21
1917,0,25
1918,0,17
1919,0,10
1920,0,16
1921,0,18
1922,0,18
1923,0,13
1924,0,16
1925,0,10
1926,0,14
1927,0,16
1928,0,11
1929,0,13
1930,0,11
1931,0,12
1932,0,10
1933,0,12
1934,0,10
1935,0,17
1936,0,7
1937,0,8
1938,0,10
1939,0,7
1940,0,8
1941,0,7
1942,0,15
1943,0,13
1944,0,8
1945,0,12
1946,0,5
1947,0,6
1948,0,10
1949,0,14
1950,0,17
1951,0,8
1952,0,12
1953,0,9
1954,0,12
1955,0,12
1956,0,9
1957,0,12
1958,0,17
1959,0,15
1960,0,11
1961,0,12
1962,0,10
1963,0,12
1964,0,9
1965,0,8
1966,0,0
1967,0,11
1968,0,5
1969,0,10
1970,0,12
1971,0,8
1972,0,6
1973,0,0
1974,0,0
1975,0,6
1976,0,0
1977,0,5
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
