year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,5,0
1884,0,0
1885,7,0
1886,0,0
1887,0,0
1888,5,0
1889,0,0
1890,0,0
1891,0,0
1892,6,0
1893,0,0
1894,7,0
1895,6,0
1896,0,0
1897,5,0
1898,5,0
1899,7,0
1900,5,0
1901,5,0
1902,0,0
1903,7,0
1904,7,0
1905,0,0
1906,0,0
1907,0,0
1908,11,0
1909,5,0
1910,7,0
1911,7,0
1912,6,0
1913,7,0
1914,7,0
1915,12,0
1916,10,0
1917,8,0
1918,9,0
1919,9,0
1920,6,0
1921,5,0
1922,7,0
1923,6,0
1924,5,0
1925,5,0
1926,12,0
1927,0,0
1928,5,0
1929,6,0
1930,6,0
1931,0,0
1932,0,0
1933,5,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,5,0
1939,0,0
1940,5,0
1941,0,0
1942,6,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,15,0
1948,0,0
1949,8,0
1950,10,0
1951,13,0
1952,12,0
1953,16,0
1954,9,0
1955,13,0
1956,12,0
1957,8,0
1958,12,0
1959,13,0
1960,20,0
1961,40,0
1962,57,0
1963,44,0
1964,44,0
1965,72,0
1966,57,0
1967,106,0
1968,89,0
1969,86,0
1970,75,0
1971,103,0
1972,86,0
1973,71,0
1974,80,0
1975,101,0
1976,148,0
1977,143,0
1978,135,0
1979,164,0
1980,183,0
1981,179,0
1982,200,0
1983,192,0
1984,169,0
1985,182,0
1986,140,0
1987,118,0
1988,127,0
1989,143,0
1990,238,0
1991,344,0
1992,292,0
1993,354,0
1994,292,0
1995,328,0
1996,288,0
1997,258,0
1998,270,0
1999,425,0
2000,480,0
2001,569,0
2002,489,0
2003,441,0
2004,434,0
2005,510,0
2006,536,0
2007,674,0
2008,598,0
2009,681,0
2010,592,0
2011,500,0
2012,438,0
2013,482,0
2014,496,0
2015,502,0
2016,490,0
2017,486,0
2018,471,0
2019,484,0
