year,F,M
1880,704,5
1881,754,0
1882,966,6
1883,883,0
1884,1007,0
1885,1014,5
1886,1044,5
1887,1031,0
1888,1268,0
1889,1173,11
1890,1256,0
1891,1165,0
1892,1303,10
1893,1257,0
1894,1238,7
1895,1276,11
1896,1288,7
1897,1181,7
1898,1314,12
1899,1171,8
1900,1834,6
1901,1224,7
1902,1353,11
1903,1278,10
1904,1362,6
1905,1371,8
1906,1325,12
1907,1320,0
1908,1364,11
1909,1407,11
1910,1687,15
1911,1552,6
1912,1915,6
1913,1868,12
1914,2193,14
1915,2434,17
1916,2556,12
1917,2572,14
1918,2611,19
1919,2856,22
1920,2902,11
1921,2703,16
1922,2746,22
1923,2604,17
1924,2600,15
1925,2816,19
1926,2497,16
1927,2499,17
1928,2127,37
1929,2028,12
1930,1891,15
1931,1765,13
1932,1917,30
1933,1674,16
1934,1707,19
1935,1605,17
1936,1503,17
1937,1499,17
1938,1443,14
1939,1293,10
1940,1293,15
1941,1363,12
1942,1361,7
1943,1218,7
1944,1186,9
1945,1072,5
1946,1087,0
1947,1124,6
1948,1091,0
1949,984,10
1950,929,6
1951,808,6
1952,814,8
1953,752,0
1954,691,0
1955,629,6
1956,553,0
1957,525,0
1958,494,0
1959,425,0
1960,421,0
1961,323,5
1962,322,0
1963,295,5
1964,298,5
1965,259,0
1966,220,0
1967,175,5
1968,156,0
1969,141,0
1970,158,0
1971,133,0
1972,121,0
1973,111,0
1974,116,0
1975,107,0
1976,93,0
1977,100,0
1978,78,0
1979,98,0
1980,98,0
1981,97,0
1982,103,0
1983,90,0
1984,82,0
1985,94,0
1986,170,0
1987,216,0
1988,180,0
1989,166,0
1990,160,0
1991,189,0
1992,166,0
1993,145,0
1994,207,0
1995,222,0
1996,234,0
1997,237,0
1998,228,0
1999,245,0
2000,299,0
2001,350,0
2002,316,0
2003,355,0
2004,324,0
2005,343,0
2006,325,0
2007,367,0
2008,319,0
2009,310,0
2010,276,0
2011,276,0
2012,280,0
2013,241,0
2014,288,0
2015,269,0
2016,258,0
2017,242,0
2018,242,0
2019,219,0
