year,Girls,Boys
1880,83,0
1881,72,0
1882,89,0
1883,81,0
1884,98,0
1885,84,0
1886,96,0
1887,95,0
1888,134,0
1889,121,0
1890,133,0
1891,113,0
1892,113,0
1893,117,0
1894,148,0
1895,127,0
1896,158,0
1897,138,0
1898,143,0
1899,115,0
1900,164,0
1901,115,0
1902,136,0
1903,128,0
1904,119,0
1905,126,0
1906,139,0
1907,142,0
1908,148,0
1909,144,0
1910,155,0
1911,186,0
1912,224,0
1913,305,0
1914,322,0
1915,390,0
1916,422,5
1917,465,0
1918,468,0
1919,461,0
1920,516,0
1921,523,0
1922,468,0
1923,473,0
1924,492,0
1925,502,0
1926,466,0
1927,535,0
1928,521,0
1929,490,0
1930,489,0
1931,511,0
1932,560,0
1933,512,0
1934,593,0
1935,595,0
1936,574,0
1937,642,0
1938,724,0
1939,658,0
1940,749,0
1941,788,0
1942,929,0
1943,886,5
1944,720,0
1945,737,5
1946,818,6
1947,1141,0
1948,1088,0
1949,1013,0
1950,1032,0
1951,1028,0
1952,941,0
1953,966,0
1954,960,0
1955,917,0
1956,897,0
1957,1105,0
1958,1286,8
1959,1247,5
1960,1173,0
1961,1036,0
1962,900,5
1963,863,0
1964,749,0
1965,638,0
1966,529,0
1967,507,0
1968,509,0
1969,453,0
1970,454,0
1971,451,0
1972,362,0
1973,404,0
1974,384,0
1975,367,0
1976,341,0
1977,345,0
1978,355,0
1979,318,0
1980,367,0
1981,350,0
1982,332,5
1983,323,0
1984,311,0
1985,308,0
1986,321,7
1987,293,0
1988,302,0
1989,269,0
1990,301,0
1991,287,0
1992,273,0
1993,245,0
1994,242,0
1995,226,0
1996,236,0
1997,201,0
1998,228,0
1999,234,0
2000,230,0
2001,233,0
2002,245,0
2003,249,0
2004,226,0
2005,240,0
2006,254,0
2007,231,0
2008,242,0
2009,303,0
2010,265,0
2011,342,0
2012,306,0
2013,353,0
2014,448,0
2015,493,0
2016,564,0
2017,615,0
2018,632,0
2019,568,0
