year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,5
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,6
1905,0,7
1906,0,7
1907,0,6
1908,0,7
1909,0,0
1910,0,0
1911,0,7
1912,0,12
1913,0,13
1914,0,27
1915,0,24
1916,0,21
1917,0,39
1918,0,30
1919,0,36
1920,0,48
1921,0,56
1922,0,30
1923,0,54
1924,0,44
1925,0,47
1926,6,33
1927,0,54
1928,0,53
1929,0,48
1930,0,43
1931,0,54
1932,0,41
1933,0,40
1934,0,38
1935,0,35
1936,0,40
1937,0,27
1938,0,42
1939,0,39
1940,0,46
1941,0,40
1942,0,47
1943,0,45
1944,0,41
1945,0,52
1946,0,70
1947,0,53
1948,0,75
1949,0,84
1950,0,94
1951,0,82
1952,0,95
1953,0,95
1954,0,99
1955,0,108
1956,0,103
1957,0,110
1958,0,125
1959,0,153
1960,0,165
1961,0,177
1962,0,186
1963,0,186
1964,0,219
1965,0,245
1966,0,199
1967,0,247
1968,0,265
1969,0,307
1970,0,368
1971,0,363
1972,0,408
1973,5,454
1974,0,463
1975,0,519
1976,0,452
1977,0,527
1978,0,527
1979,10,533
1980,0,629
1981,7,631
1982,8,624
1983,6,673
1984,7,665
1985,7,724
1986,5,739
1987,10,705
1988,8,727
1989,7,805
1990,8,962
1991,6,1027
1992,6,1077
1993,6,1113
1994,13,1139
1995,8,1144
1996,8,1350
1997,5,1321
1998,0,1341
1999,5,1316
2000,5,1407
2001,0,1415
2002,0,1327
2003,0,1379
2004,6,1369
2005,0,1360
2006,0,1386
2007,0,1388
2008,0,1349
2009,0,1212
2010,0,1027
2011,0,891
2012,0,893
2013,0,870
2014,0,769
2015,0,762
2016,0,719
2017,0,731
2018,0,702
2019,0,654
