year,F,M
1880,0,22
1881,0,28
1882,0,27
1883,0,22
1884,0,20
1885,0,20
1886,0,17
1887,0,18
1888,0,21
1889,0,23
1890,0,14
1891,0,20
1892,0,20
1893,0,12
1894,0,12
1895,0,15
1896,0,14
1897,0,13
1898,0,0
1899,0,13
1900,0,17
1901,0,7
1902,0,7
1903,0,18
1904,0,11
1905,0,13
1906,0,14
1907,0,19
1908,0,11
1909,0,8
1910,0,15
1911,0,21
1912,0,35
1913,0,46
1914,0,56
1915,0,72
1916,0,68
1917,0,60
1918,0,66
1919,0,61
1920,0,65
1921,0,68
1922,0,74
1923,0,75
1924,0,70
1925,0,64
1926,0,57
1927,0,62
1928,0,49
1929,0,55
1930,0,50
1931,0,41
1932,0,43
1933,0,35
1934,0,44
1935,0,46
1936,0,54
1937,0,38
1938,0,30
1939,0,50
1940,0,45
1941,0,27
1942,0,44
1943,0,45
1944,0,44
1945,0,38
1946,0,47
1947,0,60
1948,0,46
1949,0,47
1950,0,34
1951,0,51
1952,0,54
1953,0,41
1954,0,50
1955,0,38
1956,0,38
1957,0,37
1958,0,26
1959,0,38
1960,0,36
1961,0,39
1962,0,30
1963,0,32
1964,0,41
1965,0,35
1966,0,27
1967,0,33
1968,0,27
1969,0,29
1970,6,27
1971,5,29
1972,5,36
1973,0,22
1974,0,25
1975,6,25
1976,0,21
1977,0,25
1978,0,19
1979,0,22
1980,0,32
1981,6,30
1982,0,20
1983,0,23
1984,42,42
1985,300,81
1986,649,77
1987,749,129
1988,823,103
1989,1226,130
1990,1407,145
1991,2468,176
1992,3165,179
1993,4383,223
1994,6262,235
1995,9774,269
1996,13410,263
1997,15188,268
1998,17787,213
1999,18054,173
2000,19968,138
2001,22166,126
2002,21773,104
2003,20199,86
2004,20625,207
2005,19570,80
2006,18628,67
2007,17962,69
2008,17034,57
2009,15243,56
2010,13188,34
2011,12394,49
2012,11404,31
2013,10600,40
2014,10323,40
2015,10092,74
2016,9037,42
2017,7888,38
2018,7063,36
2019,6269,31
