year,F,M
1880,0,103
1881,0,76
1882,0,86
1883,0,96
1884,0,95
1885,0,110
1886,0,83
1887,0,95
1888,0,119
1889,0,97
1890,0,98
1891,0,108
1892,0,114
1893,0,111
1894,0,125
1895,5,158
1896,0,158
1897,5,128
1898,0,159
1899,0,166
1900,0,231
1901,0,176
1902,6,248
1903,0,230
1904,0,234
1905,5,291
1906,0,285
1907,7,331
1908,6,366
1909,9,448
1910,13,482
1911,11,594
1912,16,1185
1913,14,1642
1914,27,2064
1915,18,2780
1916,23,2984
1917,24,3155
1918,30,3469
1919,28,3384
1920,36,3718
1921,40,3886
1922,43,3908
1923,44,4012
1924,53,4168
1925,33,4147
1926,34,4193
1927,43,4202
1928,62,4250
1929,40,4098
1930,46,4049
1931,36,3700
1932,34,3776
1933,35,3589
1934,31,3701
1935,22,3599
1936,40,3728
1937,25,3891
1938,24,3819
1939,31,3852
1940,36,3934
1941,29,3953
1942,27,4185
1943,33,4069
1944,33,3745
1945,25,3401
1946,31,3746
1947,34,4168
1948,25,4056
1949,35,3971
1950,37,3889
1951,23,3836
1952,36,3922
1953,31,3812
1954,35,3713
1955,33,3645
1956,25,3640
1957,28,3395
1958,23,3143
1959,19,3172
1960,29,3005
1961,26,2842
1962,35,2576
1963,27,2547
1964,26,2429
1965,23,2229
1966,21,2044
1967,20,1843
1968,15,1798
1969,20,1771
1970,28,1678
1971,23,1579
1972,12,1456
1973,11,1380
1974,25,1197
1975,14,1208
1976,20,1165
1977,15,1144
1978,13,1160
1979,17,1159
1980,18,1105
1981,7,1051
1982,14,1035
1983,7,947
1984,11,909
1985,11,907
1986,12,861
1987,9,824
1988,12,893
1989,8,900
1990,8,940
1991,5,853
1992,0,785
1993,0,729
1994,0,699
1995,0,656
1996,0,597
1997,0,590
1998,0,577
1999,0,554
2000,0,521
2001,0,528
2002,0,905
2003,0,650
2004,0,608
2005,0,624
2006,0,668
2007,0,630
2008,0,591
2009,0,532
2010,0,455
2011,0,386
2012,0,390
2013,0,400
2014,0,382
2015,0,362
2016,0,335
2017,0,325
2018,0,332
2019,0,310
