year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,6,0
1884,6,0
1885,0,0
1886,0,0
1887,6,0
1888,5,0
1889,0,0
1890,0,0
1891,5,0
1892,6,0
1893,5,0
1894,0,0
1895,0,0
1896,5,0
1897,5,0
1898,9,0
1899,7,0
1900,16,0
1901,6,0
1902,13,0
1903,5,0
1904,9,0
1905,11,0
1906,14,0
1907,20,0
1908,18,0
1909,19,0
1910,30,0
1911,31,0
1912,34,0
1913,33,0
1914,61,0
1915,101,0
1916,94,0
1917,92,0
1918,117,0
1919,111,0
1920,133,0
1921,116,0
1922,139,0
1923,129,0
1924,147,0
1925,114,0
1926,116,0
1927,114,0
1928,119,0
1929,127,0
1930,112,0
1931,101,0
1932,111,0
1933,79,0
1934,78,0
1935,97,0
1936,97,0
1937,86,0
1938,109,0
1939,102,0
1940,100,0
1941,92,0
1942,105,0
1943,115,0
1944,110,0
1945,86,0
1946,95,0
1947,102,0
1948,118,0
1949,84,0
1950,91,0
1951,114,0
1952,120,0
1953,93,0
1954,106,0
1955,109,0
1956,101,0
1957,105,0
1958,94,0
1959,96,0
1960,86,0
1961,92,0
1962,99,0
1963,94,0
1964,99,0
1965,80,0
1966,106,0
1967,104,0
1968,98,0
1969,68,0
1970,92,0
1971,78,0
1972,74,0
1973,84,0
1974,54,0
1975,76,0
1976,72,0
1977,77,0
1978,79,0
1979,88,0
1980,96,0
1981,121,0
1982,95,0
1983,79,0
1984,99,0
1985,91,0
1986,104,0
1987,110,0
1988,104,0
1989,113,0
1990,149,0
1991,134,0
1992,164,0
1993,170,0
1994,185,0
1995,197,0
1996,229,0
1997,261,0
1998,240,0
1999,267,0
2000,292,0
2001,249,0
2002,323,0
2003,329,0
2004,396,0
2005,388,0
2006,418,0
2007,389,0
2008,361,0
2009,349,0
2010,283,0
2011,265,0
2012,283,0
2013,282,0
2014,314,0
2015,326,0
2016,340,0
2017,373,0
2018,325,0
2019,354,0
