year,F,M
1880,56,0
1881,39,6
1882,42,5
1883,47,0
1884,61,5
1885,64,5
1886,55,5
1887,85,0
1888,92,5
1889,90,0
1890,112,5
1891,108,0
1892,164,5
1893,140,0
1894,124,0
1895,265,0
1896,267,5
1897,309,0
1898,343,5
1899,336,6
1900,408,8
1901,296,8
1902,338,5
1903,355,5
1904,406,6
1905,455,5
1906,498,0
1907,556,10
1908,579,5
1909,641,5
1910,806,10
1911,884,11
1912,1313,14
1913,1452,17
1914,1862,34
1915,2612,25
1916,3198,33
1917,3267,29
1918,3503,37
1919,3261,37
1920,3845,30
1921,4064,32
1922,3950,28
1923,4030,34
1924,4197,38
1925,3979,27
1926,3859,46
1927,3721,28
1928,3886,44
1929,3447,31
1930,3212,40
1931,2862,39
1932,2837,21
1933,2638,19
1934,2426,18
1935,2265,27
1936,2059,26
1937,1904,19
1938,1865,17
1939,1838,18
1940,1693,11
1941,1678,11
1942,1838,8
1943,1793,8
1944,1587,11
1945,1447,10
1946,1649,0
1947,1606,9
1948,1387,12
1949,1363,0
1950,1258,9
1951,1236,9
1952,1245,11
1953,1365,7
1954,4014,13
1955,1499,16
1956,1249,14
1957,1350,0
1958,1051,9
1959,1069,6
1960,1022,10
1961,906,6
1962,900,11
1963,853,7
1964,757,7
1965,600,0
1966,518,6
1967,480,8
1968,389,11
1969,343,8
1970,381,0
1971,315,8
1972,264,7
1973,265,0
1974,237,6
1975,206,5
1976,218,8
1977,205,11
1978,200,0
1979,189,0
1980,215,8
1981,204,0
1982,232,6
1983,180,6
1984,199,0
1985,201,0
1986,207,5
1987,179,0
1988,177,6
1989,193,8
1990,203,10
1991,232,5
1992,216,0
1993,170,6
1994,181,5
1995,153,0
1996,159,5
1997,160,0
1998,125,6
1999,171,0
2000,315,0
2001,206,0
2002,198,0
2003,190,0
2004,208,0
2005,204,5
2006,202,0
2007,181,0
2008,194,7
2009,169,0
2010,210,0
2011,151,0
2012,185,0
2013,172,0
2014,190,0
2015,236,0
2016,203,8
2017,190,7
2018,196,0
2019,187,0
