year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,7
1898,0,0
1899,0,0
1900,0,5
1901,0,6
1902,0,10
1903,0,6
1904,0,13
1905,0,14
1906,0,15
1907,0,20
1908,0,28
1909,0,27
1910,0,47
1911,0,56
1912,0,152
1913,0,166
1914,0,289
1915,0,354
1916,0,379
1917,6,359
1918,0,351
1919,0,353
1920,0,408
1921,7,502
1922,0,451
1923,0,504
1924,0,483
1925,5,501
1926,7,518
1927,10,492
1928,9,477
1929,5,443
1930,6,449
1931,0,393
1932,0,345
1933,0,317
1934,8,306
1935,0,304
1936,6,294
1937,0,271
1938,0,297
1939,0,238
1940,0,293
1941,0,271
1942,0,302
1943,0,331
1944,0,340
1945,5,345
1946,7,383
1947,0,499
1948,0,621
1949,5,607
1950,0,743
1951,6,864
1952,0,972
1953,11,996
1954,8,1073
1955,13,1075
1956,8,1209
1957,5,1155
1958,8,1186
1959,11,1203
1960,10,1323
1961,12,1297
1962,13,1313
1963,8,1320
1964,10,1357
1965,12,1290
1966,14,1293
1967,19,1309
1968,25,1354
1969,22,1632
1970,26,1900
1971,25,1903
1972,28,1929
1973,33,2019
1974,29,2061
1975,32,2058
1976,29,2029
1977,33,2121
1978,33,2228
1979,31,2703
1980,38,2937
1981,26,2715
1982,27,2660
1983,28,2374
1984,24,2349
1985,27,2414
1986,36,2474
1987,43,2738
1988,32,2892
1989,30,2844
1990,24,2823
1991,23,2575
1992,17,2625
1993,14,2469
1994,16,2466
1995,13,2390
1996,8,2378
1997,9,2295
1998,6,2261
1999,7,2288
2000,0,2333
2001,12,2217
2002,6,2265
2003,6,2358
2004,9,2260
2005,0,2299
2006,5,2295
2007,0,2289
2008,6,2164
2009,0,1938
2010,0,1708
2011,0,1597
2012,0,1443
2013,0,1421
2014,0,1366
2015,0,1291
2016,0,1155
2017,0,1135
2018,0,1019
2019,0,1024
