year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,5,0
1887,6,0
1888,0,0
1889,0,0
1890,6,0
1891,5,0
1892,8,0
1893,0,0
1894,0,0
1895,5,0
1896,0,0
1897,0,0
1898,8,0
1899,12,0
1900,9,0
1901,11,0
1902,11,0
1903,12,0
1904,11,0
1905,13,0
1906,19,0
1907,19,0
1908,21,0
1909,33,0
1910,49,0
1911,41,0
1912,90,0
1913,86,0
1914,117,0
1915,152,0
1916,156,0
1917,177,0
1918,179,0
1919,155,0
1920,204,0
1921,201,0
1922,238,0
1923,250,0
1924,239,0
1925,245,0
1926,224,0
1927,267,0
1928,387,0
1929,605,0
1930,791,0
1931,612,0
1932,602,0
1933,600,0
1934,620,0
1935,632,0
1936,682,0
1937,646,0
1938,730,0
1939,695,0
1940,846,0
1941,1032,6
1942,1219,0
1943,1201,0
1944,1196,0
1945,1139,0
1946,1235,0
1947,1292,0
1948,1425,0
1949,1361,0
1950,1402,0
1951,1468,0
1952,1551,0
1953,1650,0
1954,2031,6
1955,1747,0
1956,1616,0
1957,3022,7
1958,2073,5
1959,1917,0
1960,1780,0
1961,1648,7
1962,1497,5
1963,1468,7
1964,1209,0
1965,1146,6
1966,936,0
1967,839,0
1968,758,0
1969,662,0
1970,677,0
1971,620,0
1972,501,0
1973,460,0
1974,451,0
1975,388,0
1976,426,0
1977,391,0
1978,393,0
1979,424,0
1980,416,0
1981,398,0
1982,407,0
1983,359,0
1984,287,0
1985,337,0
1986,271,0
1987,307,0
1988,267,0
1989,241,0
1990,188,0
1991,203,0
1992,189,0
1993,178,0
1994,156,0
1995,152,0
1996,120,0
1997,152,0
1998,126,0
1999,111,0
2000,136,0
2001,134,0
2002,130,0
2003,113,0
2004,114,0
2005,107,0
2006,120,0
2007,106,0
2008,105,0
2009,82,0
2010,100,0
2011,110,0
2012,96,0
2013,90,0
2014,106,0
2015,100,0
2016,111,0
2017,74,0
2018,96,0
2019,78,0
