year,F,M
1880,0,11
1881,0,8
1882,0,6
1883,0,5
1884,0,11
1885,0,11
1886,0,9
1887,0,9
1888,0,9
1889,0,12
1890,0,7
1891,0,7
1892,0,7
1893,0,9
1894,0,10
1895,0,0
1896,0,8
1897,0,9
1898,0,0
1899,0,9
1900,0,11
1901,0,9
1902,0,16
1903,0,14
1904,0,14
1905,0,0
1906,0,14
1907,0,7
1908,0,12
1909,0,11
1910,0,17
1911,0,15
1912,0,24
1913,0,29
1914,0,42
1915,0,55
1916,0,69
1917,0,53
1918,0,56
1919,0,50
1920,0,66
1921,0,53
1922,0,60
1923,0,59
1924,0,57
1925,0,45
1926,0,45
1927,0,50
1928,0,43
1929,0,45
1930,0,49
1931,0,50
1932,0,34
1933,0,24
1934,0,39
1935,0,32
1936,0,33
1937,0,37
1938,0,34
1939,0,27
1940,0,25
1941,0,27
1942,0,37
1943,0,26
1944,0,25
1945,0,26
1946,0,40
1947,0,39
1948,0,35
1949,0,46
1950,0,21
1951,0,37
1952,0,49
1953,0,41
1954,0,65
1955,0,52
1956,0,43
1957,0,41
1958,0,34
1959,0,31
1960,0,50
1961,0,45
1962,0,50
1963,0,39
1964,0,68
1965,0,59
1966,0,60
1967,0,71
1968,0,84
1969,0,86
1970,5,98
1971,0,121
1972,0,96
1973,0,78
1974,0,73
1975,0,93
1976,0,59
1977,0,67
1978,0,65
1979,0,68
1980,0,47
1981,0,64
1982,0,37
1983,0,54
1984,0,84
1985,0,65
1986,0,70
1987,0,93
1988,0,77
1989,0,83
1990,0,107
1991,0,104
1992,0,104
1993,0,117
1994,0,110
1995,0,97
1996,0,101
1997,0,110
1998,0,91
1999,0,91
2000,0,114
2001,0,117
2002,0,98
2003,0,114
2004,0,93
2005,0,106
2006,0,96
2007,0,92
2008,0,105
2009,0,99
2010,0,91
2011,0,87
2012,0,85
2013,0,80
2014,0,126
2015,0,147
2016,0,153
2017,0,180
2018,0,215
2019,0,231
