year,F,M
1880,6,0
1881,0,0
1882,6,0
1883,0,0
1884,0,0
1885,7,0
1886,0,0
1887,5,0
1888,6,0
1889,6,0
1890,7,0
1891,8,0
1892,6,0
1893,7,0
1894,9,0
1895,14,0
1896,8,0
1897,9,0
1898,15,0
1899,8,0
1900,20,0
1901,11,0
1902,15,0
1903,11,0
1904,20,0
1905,14,0
1906,21,0
1907,14,0
1908,23,0
1909,29,0
1910,35,0
1911,42,0
1912,56,0
1913,66,0
1914,99,0
1915,129,0
1916,175,0
1917,146,0
1918,168,0
1919,172,0
1920,165,0
1921,224,0
1922,256,0
1923,273,0
1924,335,0
1925,289,0
1926,287,0
1927,308,0
1928,360,0
1929,373,0
1930,440,0
1931,537,0
1932,636,0
1933,608,5
1934,762,5
1935,809,0
1936,996,0
1937,1205,0
1938,1212,0
1939,1237,0
1940,1365,6
1941,1612,7
1942,1925,8
1943,2051,5
1944,1721,0
1945,1609,5
1946,1765,0
1947,1858,0
1948,1631,0
1949,1516,0
1950,1354,0
1951,1430,0
1952,1189,0
1953,1079,0
1954,1146,0
1955,1071,0
1956,1047,0
1957,1396,0
1958,1233,0
1959,1280,0
1960,1332,5
1961,1280,6
1962,1201,0
1963,1106,0
1964,1053,0
1965,819,0
1966,720,0
1967,651,0
1968,525,0
1969,536,0
1970,508,0
1971,446,0
1972,401,0
1973,359,0
1974,372,0
1975,322,0
1976,343,0
1977,322,0
1978,313,0
1979,316,0
1980,322,0
1981,291,0
1982,327,0
1983,279,0
1984,269,0
1985,268,0
1986,283,0
1987,264,0
1988,272,0
1989,266,0
1990,216,0
1991,207,0
1992,195,0
1993,197,0
1994,170,0
1995,199,0
1996,145,0
1997,148,0
1998,145,0
1999,182,0
2000,177,0
2001,164,0
2002,189,0
2003,157,0
2004,152,0
2005,169,0
2006,156,0
2007,169,0
2008,146,0
2009,141,0
2010,118,0
2011,131,0
2012,121,0
2013,137,0
2014,141,0
2015,119,0
2016,109,0
2017,91,0
2018,104,0
2019,98,0
