year,F,M
1880,0,0
1881,9,0
1882,7,0
1883,5,0
1884,5,0
1885,0,0
1886,6,0
1887,6,0
1888,5,0
1889,10,0
1890,0,0
1891,6,0
1892,7,0
1893,5,0
1894,0,0
1895,0,0
1896,7,0
1897,0,0
1898,0,0
1899,0,0
1900,7,0
1901,5,0
1902,7,0
1903,7,0
1904,9,0
1905,5,0
1906,0,0
1907,5,0
1908,6,0
1909,10,0
1910,10,0
1911,12,0
1912,10,0
1913,11,0
1914,22,0
1915,14,0
1916,29,0
1917,25,0
1918,25,0
1919,29,5
1920,28,0
1921,27,0
1922,27,0
1923,25,0
1924,45,0
1925,35,0
1926,33,0
1927,43,0
1928,45,0
1929,51,0
1930,42,0
1931,30,0
1932,34,0
1933,28,0
1934,47,0
1935,37,0
1936,38,0
1937,41,0
1938,34,0
1939,37,0
1940,37,0
1941,41,0
1942,46,0
1943,38,0
1944,41,0
1945,41,0
1946,45,0
1947,40,0
1948,39,0
1949,29,0
1950,37,0
1951,44,0
1952,44,0
1953,52,0
1954,68,0
1955,55,0
1956,41,0
1957,51,0
1958,57,0
1959,45,0
1960,52,0
1961,33,0
1962,33,0
1963,42,0
1964,44,0
1965,32,0
1966,31,0
1967,30,0
1968,27,0
1969,47,0
1970,49,0
1971,51,0
1972,53,0
1973,56,0
1974,69,0
1975,70,0
1976,38,0
1977,52,0
1978,35,0
1979,57,0
1980,50,0
1981,49,0
1982,46,0
1983,40,0
1984,33,0
1985,45,0
1986,33,0
1987,40,0
1988,42,0
1989,43,0
1990,53,0
1991,50,0
1992,47,0
1993,52,0
1994,59,0
1995,69,0
1996,85,0
1997,102,0
1998,72,0
1999,88,0
2000,112,5
2001,131,0
2002,110,0
2003,155,0
2004,150,0
2005,159,0
2006,163,0
2007,176,0
2008,182,0
2009,193,0
2010,207,0
2011,246,0
2012,254,0
2013,313,6
2014,289,9
2015,265,11
2016,359,12
2017,360,16
2018,390,13
2019,437,19
