year,Girls,Boys
1880,0,8
1881,0,0
1882,0,11
1883,0,5
1884,0,9
1885,0,9
1886,0,0
1887,0,9
1888,0,10
1889,0,10
1890,0,9
1891,0,8
1892,0,8
1893,0,0
1894,0,6
1895,0,0
1896,0,9
1897,0,15
1898,0,8
1899,0,11
1900,0,8
1901,0,0
1902,0,6
1903,0,5
1904,0,16
1905,0,6
1906,0,7
1907,0,5
1908,0,8
1909,0,7
1910,0,15
1911,0,13
1912,0,19
1913,0,27
1914,0,34
1915,0,54
1916,0,47
1917,0,61
1918,0,61
1919,0,48
1920,0,48
1921,0,54
1922,0,53
1923,0,51
1924,0,48
1925,0,50
1926,0,44
1927,0,67
1928,0,45
1929,0,40
1930,0,33
1931,0,37
1932,0,25
1933,0,22
1934,0,31
1935,0,34
1936,0,38
1937,0,32
1938,0,31
1939,0,25
1940,0,32
1941,0,28
1942,0,34
1943,0,26
1944,0,23
1945,0,40
1946,0,22
1947,0,29
1948,0,25
1949,0,16
1950,0,29
1951,0,28
1952,0,18
1953,0,25
1954,0,26
1955,0,24
1956,0,21
1957,0,23
1958,0,25
1959,0,12
1960,0,12
1961,0,11
1962,0,14
1963,0,8
1964,0,18
1965,0,6
1966,0,15
1967,0,6
1968,0,7
1969,0,6
1970,0,18
1971,0,10
1972,0,8
1973,0,8
1974,0,6
1975,0,11
1976,0,13
1977,0,0
1978,0,0
1979,0,11
1980,0,10
1981,0,7
1982,0,11
1983,0,8
1984,0,0
1985,0,0
1986,0,0
1987,0,8
1988,0,9
1989,0,16
1990,0,7
1991,0,5
1992,0,9
1993,0,7
1994,0,0
1995,0,0
1996,0,0
1997,0,5
1998,0,0
1999,0,8
2000,0,6
2001,0,0
2002,0,7
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,5
2008,0,5
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,6
2016,0,0
2017,0,0
2018,0,0
2019,0,0
