year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,5,0
1889,5,0
1890,5,0
1891,0,0
1892,0,0
1893,6,0
1894,0,0
1895,6,0
1896,6,0
1897,0,0
1898,5,0
1899,7,0
1900,9,0
1901,7,0
1902,8,0
1903,8,0
1904,0,0
1905,6,0
1906,13,0
1907,10,0
1908,12,0
1909,7,0
1910,16,0
1911,7,0
1912,23,0
1913,22,0
1914,24,0
1915,30,0
1916,30,0
1917,40,0
1918,43,0
1919,36,0
1920,40,0
1921,35,0
1922,52,0
1923,39,0
1924,34,0
1925,55,0
1926,32,0
1927,36,0
1928,45,0
1929,44,0
1930,42,0
1931,41,0
1932,24,0
1933,27,0
1934,30,0
1935,38,0
1936,34,0
1937,26,0
1938,39,0
1939,21,0
1940,25,0
1941,30,0
1942,34,0
1943,30,0
1944,36,0
1945,32,0
1946,27,0
1947,29,0
1948,35,0
1949,28,0
1950,29,0
1951,27,0
1952,26,0
1953,24,0
1954,39,0
1955,29,0
1956,36,0
1957,29,0
1958,36,0
1959,39,0
1960,38,0
1961,48,0
1962,38,0
1963,56,0
1964,54,0
1965,46,0
1966,46,0
1967,42,0
1968,55,0
1969,59,0
1970,74,0
1971,86,0
1972,94,0
1973,78,0
1974,83,0
1975,122,0
1976,98,0
1977,126,0
1978,127,0
1979,137,0
1980,242,8
1981,218,0
1982,177,0
1983,200,5
1984,198,0
1985,212,0
1986,193,0
1987,221,0
1988,273,5
1989,355,9
1990,473,0
1991,468,0
1992,439,0
1993,506,7
1994,574,0
1995,619,7
1996,623,5
1997,651,0
1998,865,7
1999,897,0
2000,944,0
2001,1162,0
2002,1241,7
2003,1297,0
2004,1991,6
2005,2061,7
2006,1991,7
2007,1974,5
2008,1681,0
2009,1479,0
2010,1251,0
2011,1062,0
2012,1027,0
2013,950,0
2014,1009,0
2015,1091,0
2016,1115,0
2017,1089,0
2018,1155,0
2019,1244,0
