year,F,M
1880,9,0
1881,13,0
1882,10,0
1883,23,0
1884,20,0
1885,23,0
1886,19,0
1887,18,0
1888,26,0
1889,26,0
1890,20,0
1891,28,0
1892,36,0
1893,42,0
1894,24,0
1895,31,0
1896,27,0
1897,26,0
1898,33,0
1899,23,0
1900,36,0
1901,20,0
1902,31,0
1903,38,0
1904,26,0
1905,36,0
1906,46,0
1907,39,0
1908,61,0
1909,54,0
1910,57,0
1911,69,0
1912,99,0
1913,113,0
1914,132,0
1915,178,0
1916,171,0
1917,208,0
1918,256,0
1919,325,0
1920,361,0
1921,451,0
1922,428,0
1923,492,0
1924,460,0
1925,448,6
1926,487,0
1927,538,0
1928,540,0
1929,584,0
1930,692,0
1931,800,0
1932,950,0
1933,1140,8
1934,1267,0
1935,1338,5
1936,1596,5
1937,1948,11
1938,2169,8
1939,2346,9
1940,2273,8
1941,2430,10
1942,2669,14
1943,2968,6
1944,3140,0
1945,3206,0
1946,3946,10
1947,4472,10
1948,4640,14
1949,4651,9
1950,4954,8
1951,5299,6
1952,5209,5
1953,5063,11
1954,4744,7
1955,4412,7
1956,4068,5
1957,3541,6
1958,3353,7
1959,3089,6
1960,2690,8
1961,2686,10
1962,2426,0
1963,2156,9
1964,1932,6
1965,1548,0
1966,1419,6
1967,1309,6
1968,1143,0
1969,1114,0
1970,1285,5
1971,1204,7
1972,994,5
1973,935,0
1974,957,5
1975,795,5
1976,754,6
1977,715,0
1978,706,0
1979,620,0
1980,536,0
1981,530,0
1982,454,0
1983,357,0
1984,350,0
1985,334,0
1986,277,0
1987,284,0
1988,246,0
1989,212,5
1990,213,0
1991,195,0
1992,159,0
1993,188,0
1994,124,0
1995,117,0
1996,102,0
1997,89,0
1998,91,0
1999,84,0
2000,93,0
2001,77,0
2002,65,0
2003,61,0
2004,69,0
2005,70,0
2006,77,0
2007,77,0
2008,51,0
2009,60,0
2010,54,0
2011,47,0
2012,44,0
2013,36,0
2014,47,0
2015,39,0
2016,45,0
2017,34,0
2018,32,0
2019,40,0
