year,F,M
1880,33,0
1881,40,0
1882,41,0
1883,42,0
1884,48,0
1885,45,0
1886,58,0
1887,34,0
1888,40,0
1889,46,0
1890,42,0
1891,30,0
1892,34,0
1893,53,0
1894,52,0
1895,41,0
1896,30,0
1897,35,0
1898,35,0
1899,47,0
1900,40,0
1901,34,0
1902,40,0
1903,35,0
1904,24,0
1905,30,0
1906,22,0
1907,38,0
1908,27,0
1909,33,0
1910,47,0
1911,31,0
1912,42,0
1913,47,0
1914,52,0
1915,67,0
1916,64,0
1917,54,0
1918,63,0
1919,49,0
1920,59,0
1921,66,0
1922,68,0
1923,51,0
1924,53,0
1925,55,0
1926,46,0
1927,44,0
1928,43,0
1929,42,0
1930,57,0
1931,43,0
1932,62,0
1933,51,0
1934,43,0
1935,63,0
1936,56,0
1937,90,0
1938,85,0
1939,116,0
1940,95,0
1941,141,0
1942,154,0
1943,189,0
1944,177,0
1945,186,0
1946,198,0
1947,319,0
1948,600,0
1949,779,0
1950,980,0
1951,1129,0
1952,1442,0
1953,2006,0
1954,2062,0
1955,2414,0
1956,2527,9
1957,2778,0
1958,3326,11
1959,3627,11
1960,4414,9
1961,4903,9
1962,6307,10
1963,7319,25
1964,8317,18
1965,10565,26
1966,14252,37
1967,18378,43
1968,21726,61
1969,23022,69
1970,23738,70
1971,23870,75
1972,22503,84
1973,22481,78
1974,22164,86
1975,24165,92
1976,25096,88
1977,26886,92
1978,28328,101
1979,34054,129
1980,31641,138
1981,28002,97
1982,25867,109
1983,23474,101
1984,21894,83
1985,19958,85
1986,17664,84
1987,17674,74
1988,16544,73
1989,15202,77
1990,13997,49
1991,13344,27
1992,11710,39
1993,10224,32
1994,8796,25
1995,7877,21
1996,7169,15
1997,6680,20
1998,5354,19
1999,4830,18
2000,4530,8
2001,4145,12
2002,3767,8
2003,3501,8
2004,3335,7
2005,3084,11
2006,2892,5
2007,2503,6
2008,2516,7
2009,2335,0
2010,1951,0
2011,1709,0
2012,1771,0
2013,1591,0
2014,1506,0
2015,1282,5
2016,1234,0
2017,1169,0
2018,1115,0
2019,930,0
