year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,5,0
1898,0,0
1899,8,0
1900,7,0
1901,5,0
1902,9,0
1903,0,0
1904,7,0
1905,9,0
1906,5,0
1907,9,0
1908,10,0
1909,13,0
1910,16,0
1911,11,0
1912,21,0
1913,14,0
1914,30,0
1915,27,0
1916,34,0
1917,39,0
1918,36,0
1919,44,0
1920,53,0
1921,41,0
1922,38,0
1923,24,0
1924,33,0
1925,40,0
1926,36,0
1927,26,0
1928,30,0
1929,32,0
1930,29,0
1931,25,0
1932,43,0
1933,31,0
1934,23,0
1935,20,0
1936,22,0
1937,22,0
1938,14,0
1939,24,0
1940,26,0
1941,40,0
1942,46,0
1943,27,0
1944,23,0
1945,21,0
1946,36,0
1947,50,0
1948,38,0
1949,38,0
1950,31,0
1951,32,0
1952,16,0
1953,20,0
1954,8,0
1955,16,0
1956,16,0
1957,7,0
1958,9,0
1959,8,0
1960,5,0
1961,9,0
1962,0,0
1963,11,0
1964,11,0
1965,0,0
1966,7,0
1967,6,0
1968,0,0
1969,5,0
1970,5,0
1971,5,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,5,0
1987,10,0
1988,0,0
1989,12,0
1990,5,0
1991,6,0
1992,11,0
1993,11,0
1994,7,0
1995,10,0
1996,13,0
1997,16,0
1998,18,0
1999,6,0
2000,16,0
2001,16,0
2002,14,0
2003,9,0
2004,7,0
2005,0,0
2006,10,0
2007,0,0
2008,11,0
2009,5,0
2010,0,0
2011,6,0
2012,6,0
2013,0,0
2014,0,0
2015,5,0
2016,9,0
2017,6,0
2018,0,0
2019,0,0
