year,F,M
1880,0,41
1881,0,29
1882,0,26
1883,0,39
1884,0,55
1885,0,41
1886,0,27
1887,0,34
1888,0,43
1889,0,33
1890,0,28
1891,0,27
1892,0,30
1893,0,30
1894,0,23
1895,0,26
1896,0,28
1897,0,20
1898,0,24
1899,0,21
1900,0,31
1901,0,21
1902,0,27
1903,0,27
1904,0,24
1905,0,24
1906,0,25
1907,0,22
1908,0,19
1909,0,32
1910,0,27
1911,0,40
1912,0,54
1913,0,60
1914,0,103
1915,0,106
1916,0,105
1917,0,114
1918,0,128
1919,0,101
1920,0,94
1921,0,104
1922,0,101
1923,0,89
1924,0,93
1925,0,87
1926,0,75
1927,0,73
1928,0,67
1929,0,65
1930,0,71
1931,0,59
1932,0,58
1933,0,55
1934,0,60
1935,0,59
1936,0,66
1937,0,49
1938,0,57
1939,0,53
1940,0,66
1941,0,55
1942,0,74
1943,0,63
1944,0,61
1945,0,60
1946,0,76
1947,0,78
1948,0,87
1949,0,77
1950,0,76
1951,0,92
1952,0,80
1953,0,108
1954,0,141
1955,0,195
1956,0,371
1957,0,570
1958,0,908
1959,0,976
1960,0,878
1961,0,889
1962,0,858
1963,0,907
1964,0,882
1965,0,800
1966,0,726
1967,0,708
1968,0,782
1969,0,800
1970,0,739
1971,0,806
1972,5,588
1973,0,504
1974,0,401
1975,0,409
1976,0,340
1977,0,294
1978,0,235
1979,0,256
1980,0,236
1981,0,198
1982,0,197
1983,0,226
1984,0,178
1985,0,165
1986,0,164
1987,0,135
1988,0,145
1989,0,104
1990,0,92
1991,0,83
1992,0,87
1993,0,60
1994,0,67
1995,0,50
1996,0,51
1997,0,56
1998,0,55
1999,0,69
2000,0,48
2001,0,53
2002,0,58
2003,0,55
2004,0,46
2005,0,40
2006,0,67
2007,0,62
2008,0,68
2009,0,60
2010,0,51
2011,0,44
2012,0,56
2013,0,47
2014,0,61
2015,0,57
2016,0,58
2017,0,71
2018,0,42
2019,0,38
