year,F,M
1880,0,85
1881,0,94
1882,0,90
1883,0,91
1884,0,96
1885,0,74
1886,0,106
1887,0,76
1888,0,115
1889,0,101
1890,0,83
1891,0,86
1892,5,86
1893,0,92
1894,5,84
1895,5,102
1896,0,119
1897,0,104
1898,0,108
1899,0,89
1900,6,137
1901,5,92
1902,0,104
1903,0,81
1904,0,114
1905,0,94
1906,5,85
1907,7,97
1908,7,67
1909,0,101
1910,7,131
1911,0,142
1912,6,284
1913,9,349
1914,8,386
1915,15,529
1916,5,571
1917,16,528
1918,9,627
1919,13,587
1920,13,589
1921,11,626
1922,13,668
1923,11,659
1924,15,672
1925,18,651
1926,9,703
1927,13,701
1928,13,651
1929,10,577
1930,12,591
1931,14,665
1932,7,716
1933,0,693
1934,14,703
1935,9,788
1936,6,712
1937,5,809
1938,0,903
1939,8,867
1940,6,1165
1941,5,1624
1942,7,2039
1943,10,2518
1944,0,2741
1945,8,3545
1946,14,5331
1947,10,7770
1948,15,10267
1949,21,13726
1950,31,16606
1951,24,21207
1952,39,25679
1953,37,29343
1954,50,36208
1955,55,42228
1956,84,48829
1957,83,52804
1958,114,52674
1959,129,56906
1960,133,58733
1961,159,57765
1962,129,53505
1963,122,49349
1964,120,45266
1965,119,38268
1966,126,34805
1967,143,34925
1968,157,35420
1969,139,33400
1970,138,31489
1971,114,25136
1972,81,21497
1973,95,20382
1974,111,18917
1975,89,16747
1976,77,15517
1977,82,15438
1978,91,14869
1979,89,14395
1980,79,14164
1981,87,13544
1982,97,13873
1983,96,13818
1984,74,13218
1985,91,13194
1986,84,12611
1987,66,11998
1988,84,11705
1989,49,11318
1990,43,10683
1991,26,9678
1992,20,8743
1993,19,8058
1994,22,7486
1995,22,6886
1996,14,6597
1997,14,6165
1998,13,5892
1999,12,5606
2000,12,5225
2001,10,4753
2002,11,4222
2003,5,4031
2004,11,3769
2005,9,3528
2006,6,3250
2007,5,2971
2008,0,2913
2009,0,2576
2010,6,2414
2011,0,2428
2012,0,2203
2013,6,2207
2014,8,2185
2015,0,2070
2016,0,2064
2017,0,1942
2018,0,1866
2019,0,1678
