year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,5
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,6
1893,0,6
1894,0,0
1895,6,5
1896,0,5
1897,0,6
1898,0,0
1899,0,0
1900,5,6
1901,0,8
1902,8,9
1903,8,6
1904,5,8
1905,10,9
1906,6,8
1907,13,10
1908,14,15
1909,16,17
1910,24,14
1911,16,16
1912,20,34
1913,38,43
1914,40,52
1915,49,87
1916,66,69
1917,63,74
1918,82,93
1919,66,77
1920,75,106
1921,99,101
1922,94,95
1923,81,71
1924,82,76
1925,91,83
1926,83,67
1927,93,77
1928,95,87
1929,99,64
1930,94,67
1931,72,69
1932,88,56
1933,85,50
1934,127,55
1935,129,64
1936,165,69
1937,152,53
1938,194,77
1939,194,53
1940,172,82
1941,231,104
1942,272,97
1943,327,81
1944,328,64
1945,309,59
1946,332,83
1947,346,93
1948,294,67
1949,290,58
1950,304,54
1951,359,64
1952,315,75
1953,329,67
1954,282,60
1955,300,35
1956,288,45
1957,236,40
1958,217,37
1959,259,31
1960,247,39
1961,255,32
1962,261,39
1963,188,24
1964,301,31
1965,345,33
1966,347,27
1967,355,32
1968,537,22
1969,1092,27
1970,1353,21
1971,1507,33
1972,1435,33
1973,1522,21
1974,1519,21
1975,1428,33
1976,1468,25
1977,1766,22
1978,1880,20
1979,1963,26
1980,2071,16
1981,2047,24
1982,1953,25
1983,1941,17
1984,1935,17
1985,1959,17
1986,1927,22
1987,1815,18
1988,1854,15
1989,1699,17
1990,1555,8
1991,1495,15
1992,1463,11
1993,1250,5
1994,1230,7
1995,1244,7
1996,1180,0
1997,1107,6
1998,1111,5
1999,1140,0
2000,1092,0
2001,957,0
2002,833,0
2003,840,0
2004,953,8
2005,852,0
2006,1064,0
2007,952,0
2008,709,7
2009,635,0
2010,486,0
2011,477,5
2012,423,0
2013,432,0
2014,476,0
2015,509,0
2016,587,0
2017,627,0
2018,596,0
2019,524,0
