year,F,M
1880,0,0
1881,0,8
1882,0,7
1883,0,6
1884,0,5
1885,0,0
1886,0,5
1887,0,0
1888,0,8
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,6
1895,0,5
1896,0,5
1897,0,0
1898,0,0
1899,0,0
1900,0,5
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,5
1908,0,6
1909,0,6
1910,0,7
1911,0,5
1912,0,11
1913,0,13
1914,0,24
1915,0,26
1916,0,44
1917,0,24
1918,0,27
1919,0,19
1920,0,26
1921,0,23
1922,0,17
1923,0,25
1924,0,22
1925,0,24
1926,0,23
1927,0,22
1928,0,17
1929,0,8
1930,0,16
1931,0,13
1932,0,11
1933,0,15
1934,0,15
1935,0,22
1936,0,15
1937,0,18
1938,0,14
1939,0,14
1940,0,12
1941,0,11
1942,0,18
1943,0,20
1944,0,16
1945,0,11
1946,0,12
1947,0,16
1948,0,14
1949,0,13
1950,0,6
1951,0,14
1952,0,13
1953,0,11
1954,0,11
1955,0,8
1956,0,17
1957,0,12
1958,0,13
1959,0,7
1960,0,15
1961,0,9
1962,0,9
1963,0,12
1964,0,7
1965,0,6
1966,0,5
1967,0,6
1968,0,12
1969,0,10
1970,0,10
1971,0,6
1972,0,5
1973,0,7
1974,0,10
1975,0,5
1976,0,9
1977,0,9
1978,0,0
1979,0,7
1980,0,7
1981,0,0
1982,0,7
1983,0,6
1984,0,7
1985,0,0
1986,0,5
1987,0,7
1988,0,8
1989,0,0
1990,0,0
1991,0,10
1992,0,6
1993,0,5
1994,0,0
1995,0,12
1996,0,7
1997,0,13
1998,0,14
1999,0,12
2000,5,22
2001,0,11
2002,0,18
2003,0,20
2004,0,16
2005,0,24
2006,0,30
2007,5,28
2008,0,33
2009,5,30
2010,5,28
2011,0,22
2012,6,28
2013,0,35
2014,6,35
2015,0,41
2016,6,28
2017,0,29
2018,0,39
2019,0,25
