year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,6
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,7
1914,5,9
1915,0,0
1916,0,7
1917,0,9
1918,0,10
1919,5,16
1920,10,0
1921,5,6
1922,5,10
1923,7,12
1924,12,11
1925,5,10
1926,10,9
1927,9,12
1928,7,6
1929,9,6
1930,6,15
1931,6,0
1932,5,0
1933,0,6
1934,0,12
1935,0,7
1936,0,13
1937,0,10
1938,0,7
1939,0,13
1940,0,14
1941,0,0
1942,0,19
1943,0,0
1944,0,0
1945,0,14
1946,0,6
1947,6,14
1948,0,6
1949,0,11
1950,0,10
1951,0,18
1952,0,11
1953,5,7
1954,5,7
1955,0,5
1956,0,12
1957,0,11
1958,0,0
1959,0,5
1960,0,9
1961,0,12
1962,0,9
1963,7,0
1964,0,6
1965,0,5
1966,0,5
1967,0,5
1968,0,5
1969,0,6
1970,0,8
1971,0,0
1972,5,8
1973,0,10
1974,0,5
1975,0,8
1976,0,8
1977,0,11
1978,0,8
1979,0,7
1980,6,0
1981,6,8
1982,0,10
1983,0,7
1984,0,9
1985,0,6
1986,0,6
1987,6,11
1988,0,8
1989,0,10
1990,8,6
1991,5,9
1992,0,11
1993,5,7
1994,6,12
1995,0,7
1996,0,7
1997,0,6
1998,0,8
1999,0,6
2000,0,13
2001,0,0
2002,0,8
2003,0,8
2004,0,0
2005,0,6
2006,0,0
2007,0,8
2008,0,9
2009,0,0
2010,5,6
2011,0,0
2012,0,0
2013,0,6
2014,0,0
2015,0,0
2016,0,5
2017,0,0
2018,0,0
2019,0,0
