year,F,M
1880,6,0
1881,10,0
1882,0,0
1883,5,0
1884,8,0
1885,10,0
1886,10,0
1887,13,0
1888,13,0
1889,14,0
1890,17,0
1891,25,0
1892,27,0
1893,25,0
1894,22,0
1895,20,0
1896,36,0
1897,34,0
1898,41,0
1899,30,0
1900,39,0
1901,44,0
1902,33,0
1903,36,0
1904,54,0
1905,53,0
1906,52,0
1907,61,0
1908,62,0
1909,71,0
1910,79,0
1911,83,0
1912,130,0
1913,164,0
1914,156,0
1915,196,0
1916,278,0
1917,252,0
1918,223,0
1919,178,0
1920,215,0
1921,247,0
1922,206,0
1923,199,0
1924,223,0
1925,198,0
1926,190,0
1927,189,0
1928,218,0
1929,182,0
1930,168,0
1931,192,0
1932,215,0
1933,213,0
1934,259,0
1935,332,0
1936,273,0
1937,292,0
1938,269,0
1939,255,0
1940,286,0
1941,261,0
1942,325,0
1943,299,0
1944,342,0
1945,400,0
1946,457,0
1947,614,0
1948,847,5
1949,826,0
1950,1057,0
1951,1298,0
1952,1464,0
1953,1600,0
1954,1826,0
1955,1813,0
1956,2160,0
1957,2490,0
1958,2415,7
1959,2594,7
1960,3088,8
1961,3391,12
1962,4006,11
1963,3998,10
1964,4652,14
1965,5115,15
1966,4719,12
1967,4964,8
1968,5218,8
1969,6037,26
1970,6187,33
1971,6426,30
1972,6127,26
1973,6376,42
1974,6285,30
1975,5477,33
1976,5981,34
1977,6365,32
1978,5865,31
1979,6586,34
1980,6035,43
1981,5782,31
1982,5734,39
1983,5403,36
1984,5130,26
1985,4991,28
1986,5013,37
1987,4809,33
1988,4461,26
1989,4504,36
1990,4452,19
1991,4156,26
1992,4587,24
1993,3900,24
1994,3911,21
1995,3968,12
1996,4325,17
1997,4223,9
1998,3229,13
1999,2134,0
2000,1990,0
2001,1794,6
2002,1778,0
2003,1613,0
2004,1512,9
2005,1409,0
2006,1362,0
2007,1190,0
2008,1062,0
2009,972,0
2010,887,0
2011,779,0
2012,722,0
2013,597,0
2014,577,0
2015,556,0
2016,521,0
2017,472,0
2018,498,0
2019,453,0
