year,F,M
1880,115,189
1881,110,162
1882,141,157
1883,184,163
1884,181,184
1885,198,141
1886,273,182
1887,254,131
1888,322,162
1889,331,153
1890,386,137
1891,413,121
1892,497,166
1893,532,139
1894,587,154
1895,856,148
1896,987,172
1897,994,153
1898,1085,166
1899,973,152
1900,1197,189
1901,963,159
1902,1033,176
1903,1042,188
1904,1109,198
1905,1141,170
1906,1183,181
1907,1251,226
1908,1349,233
1909,1445,247
1910,1703,286
1911,1744,346
1912,2522,680
1913,2854,771
1914,3550,982
1915,4456,1295
1916,5033,1357
1917,5371,1416
1918,5583,1535
1919,5158,1488
1920,5745,1604
1921,5814,1716
1922,5667,1631
1923,5711,1669
1924,6047,1614
1925,5576,1617
1926,5354,1627
1927,5211,1591
1928,5420,1515
1929,4633,1451
1930,4305,1390
1931,3764,1311
1932,3493,1314
1933,3198,1195
1934,2884,1129
1935,2814,1182
1936,2580,1049
1937,2309,1116
1938,2150,1139
1939,2068,1033
1940,2111,1049
1941,1986,1025
1942,2153,1052
1943,2124,1066
1944,1802,955
1945,1602,841
1946,1753,945
1947,1848,961
1948,1592,934
1949,1520,840
1950,1387,820
1951,1339,855
1952,1264,784
1953,1276,778
1954,1337,830
1955,1147,713
1956,1104,746
1957,1054,609
1958,1054,583
1959,919,545
1960,811,540
1961,749,565
1962,773,489
1963,738,458
1964,726,456
1965,566,430
1966,533,352
1967,464,343
1968,435,367
1969,414,341
1970,383,304
1971,360,344
1972,293,300
1973,268,298
1974,233,266
1975,234,245
1976,192,241
1977,229,228
1978,184,206
1979,185,232
1980,190,204
1981,211,187
1982,211,183
1983,175,136
1984,165,169
1985,168,154
1986,162,164
1987,151,137
1988,175,168
1989,152,149
1990,166,136
1991,158,144
1992,174,130
1993,116,100
1994,123,86
1995,108,90
1996,115,117
1997,129,131
1998,124,133
1999,102,109
2000,141,103
2001,120,106
2002,130,120
2003,119,158
2004,112,137
2005,103,167
2006,97,155
2007,113,146
2008,96,140
2009,110,119
2010,98,124
2011,111,102
2012,109,109
2013,140,97
2014,142,82
2015,149,77
2016,159,77
2017,142,75
2018,134,75
2019,139,70
