year,Girls,Boys
1880,0,0
1881,0,5
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,9
1915,6,13
1916,6,8
1917,6,0
1918,6,10
1919,8,7
1920,7,14
1921,11,17
1922,21,11
1923,10,10
1924,10,11
1925,6,8
1926,15,13
1927,13,11
1928,13,11
1929,10,7
1930,6,13
1931,7,9
1932,9,7
1933,7,0
1934,8,12
1935,10,6
1936,7,12
1937,9,6
1938,10,9
1939,0,7
1940,9,17
1941,0,10
1942,6,7
1943,8,10
1944,11,6
1945,5,8
1946,8,9
1947,6,0
1948,13,11
1949,8,0
1950,9,9
1951,5,5
1952,7,0
1953,10,11
1954,0,7
1955,5,7
1956,7,0
1957,6,5
1958,0,7
1959,6,5
1960,7,5
1961,0,0
1962,0,0
1963,5,0
1964,6,6
1965,5,0
1966,0,0
1967,0,5
1968,0,0
1969,5,0
1970,0,0
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,5
1979,0,8
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,6
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,6
1997,0,0
1998,0,8
1999,0,0
2000,0,0
2001,0,6
2002,0,5
2003,0,16
2004,0,16
2005,0,17
2006,0,13
2007,0,9
2008,0,7
2009,0,18
2010,0,13
2011,0,0
2012,0,13
2013,0,7
2014,0,5
2015,0,5
2016,0,7
2017,0,0
2018,0,6
2019,0,5
