year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,10,0
1886,0,0
1887,7,0
1888,0,0
1889,5,0
1890,7,0
1891,0,0
1892,0,0
1893,0,0
1894,6,0
1895,10,0
1896,8,0
1897,0,0
1898,6,0
1899,10,0
1900,9,0
1901,6,0
1902,0,0
1903,5,0
1904,8,0
1905,5,0
1906,10,0
1907,10,0
1908,10,0
1909,5,0
1910,8,0
1911,10,0
1912,11,0
1913,8,0
1914,14,0
1915,16,0
1916,15,0
1917,20,0
1918,18,0
1919,11,0
1920,25,0
1921,15,0
1922,24,0
1923,17,0
1924,14,0
1925,0,0
1926,13,0
1927,9,0
1928,9,0
1929,12,0
1930,10,0
1931,12,0
1932,6,0
1933,0,0
1934,12,0
1935,10,0
1936,9,0
1937,10,0
1938,8,0
1939,0,0
1940,8,0
1941,5,0
1942,9,0
1943,6,0
1944,0,0
1945,0,0
1946,5,0
1947,8,0
1948,7,0
1949,8,0
1950,12,0
1951,8,0
1952,8,0
1953,5,0
1954,0,0
1955,0,0
1956,5,0
1957,9,0
1958,7,0
1959,5,0
1960,0,0
1961,0,0
1962,0,0
1963,5,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,5,0
1970,11,0
1971,6,0
1972,0,0
1973,0,0
1974,0,0
1975,6,0
1976,6,0
1977,0,0
1978,0,0
1979,6,0
1980,6,0
1981,0,0
1982,6,0
1983,0,0
1984,0,0
1985,0,0
1986,6,0
1987,7,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,5,0
1993,5,0
1994,6,0
1995,0,0
1996,0,0
1997,0,0
1998,8,0
1999,8,0
2000,5,0
2001,0,0
2002,0,0
2003,7,0
2004,7,0
2005,5,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,5,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,5,0
2018,0,0
2019,8,0
