year,F,M
1880,14,0
1881,11,0
1882,10,0
1883,12,0
1884,7,0
1885,10,0
1886,19,0
1887,8,0
1888,21,0
1889,17,0
1890,13,0
1891,9,0
1892,20,0
1893,13,0
1894,14,0
1895,22,0
1896,14,0
1897,15,0
1898,20,0
1899,17,0
1900,20,0
1901,17,0
1902,10,0
1903,11,0
1904,18,0
1905,6,0
1906,11,0
1907,15,0
1908,14,0
1909,15,0
1910,16,0
1911,5,0
1912,24,0
1913,17,0
1914,23,0
1915,24,0
1916,24,0
1917,19,0
1918,22,0
1919,25,0
1920,23,0
1921,16,0
1922,22,0
1923,23,0
1924,24,0
1925,26,0
1926,17,0
1927,22,0
1928,10,0
1929,19,0
1930,21,0
1931,18,0
1932,20,0
1933,21,0
1934,20,0
1935,39,0
1936,48,0
1937,80,0
1938,108,0
1939,192,0
1940,302,0
1941,328,0
1942,442,0
1943,510,0
1944,393,0
1945,355,0
1946,484,0
1947,696,0
1948,840,0
1949,1074,0
1950,1163,0
1951,1410,0
1952,1513,0
1953,1774,0
1954,1953,5
1955,2413,5
1956,2714,0
1957,2824,0
1958,2933,5
1959,2809,7
1960,3048,5
1961,3505,7
1962,3851,8
1963,3576,8
1964,3701,7
1965,3797,7
1966,3383,10
1967,3634,8
1968,3814,8
1969,3989,15
1970,4225,11
1971,4057,19
1972,3672,15
1973,4144,12
1974,3751,17
1975,3282,18
1976,2994,11
1977,3044,10
1978,3564,13
1979,3706,13
1980,3202,15
1981,2773,8
1982,2411,11
1983,2142,9
1984,2228,9
1985,2114,5
1986,1959,7
1987,1921,8
1988,1879,10
1989,1586,7
1990,1381,0
1991,1266,0
1992,1085,0
1993,980,0
1994,765,5
1995,633,0
1996,540,0
1997,462,0
1998,414,0
1999,401,0
2000,337,0
2001,304,0
2002,242,0
2003,207,0
2004,219,0
2005,217,0
2006,252,0
2007,251,0
2008,252,0
2009,208,0
2010,227,0
2011,193,0
2012,172,0
2013,149,0
2014,165,0
2015,172,0
2016,139,0
2017,130,0
2018,115,0
2019,95,0
