year,Boys,Girls
1880,0,78
1881,0,56
1882,0,83
1883,0,79
1884,0,88
1885,0,78
1886,0,105
1887,0,69
1888,0,91
1889,0,77
1890,0,73
1891,0,80
1892,0,93
1893,0,98
1894,0,93
1895,0,100
1896,0,118
1897,0,82
1898,0,109
1899,0,70
1900,0,126
1901,0,67
1902,0,94
1903,0,94
1904,0,116
1905,0,119
1906,0,107
1907,0,118
1908,0,160
1909,0,134
1910,0,125
1911,0,178
1912,5,397
1913,0,426
1914,0,533
1915,0,715
1916,9,739
1917,10,777
1918,8,878
1919,10,817
1920,7,850
1921,10,896
1922,11,853
1923,13,781
1924,0,856
1925,9,830
1926,15,765
1927,8,788
1928,15,726
1929,10,694
1930,0,741
1931,14,667
1932,8,639
1933,6,674
1934,0,675
1935,0,661
1936,12,711
1937,9,804
1938,8,819
1939,13,782
1940,9,809
1941,13,869
1942,16,952
1943,8,1019
1944,13,1007
1945,15,970
1946,10,1076
1947,14,1270
1948,16,1157
1949,13,1111
1950,22,1082
1951,18,1079
1952,14,1089
1953,12,1036
1954,20,1103
1955,26,1106
1956,17,1114
1957,14,1096
1958,22,1038
1959,17,944
1960,14,892
1961,26,898
1962,20,838
1963,29,779
1964,20,830
1965,24,780
1966,15,659
1967,19,675
1968,13,707
1969,24,723
1970,17,751
1971,10,675
1972,17,644
1973,18,620
1974,13,648
1975,19,622
1976,15,653
1977,17,687
1978,18,719
1979,13,758
1980,21,828
1981,19,824
1982,13,817
1983,9,833
1984,9,793
1985,6,717
1986,8,744
1987,11,727
1988,17,840
1989,11,847
1990,11,927
1991,23,850
1992,7,881
1993,14,884
1994,13,833
1995,10,825
1996,11,855
1997,5,738
1998,5,740
1999,0,738
2000,0,795
2001,0,786
2002,0,717
2003,0,799
2004,7,741
2005,0,640
2006,0,689
2007,0,712
2008,0,772
2009,0,735
2010,0,768
2011,0,894
2012,0,887
2013,6,992
2014,5,1084
2015,0,1096
2016,5,1009
2017,6,936
2018,0,939
2019,0,866
