year,Boys,Girls
1880,7,0
1881,11,0
1882,15,0
1883,18,0
1884,21,0
1885,26,0
1886,25,0
1887,29,0
1888,43,0
1889,53,0
1890,58,0
1891,59,0
1892,69,0
1893,87,0
1894,89,0
1895,108,0
1896,144,0
1897,152,0
1898,129,0
1899,167,0
1900,224,0
1901,195,0
1902,206,0
1903,220,0
1904,214,0
1905,186,0
1906,221,5
1907,219,7
1908,262,0
1909,311,5
1910,365,0
1911,353,0
1912,695,10
1913,882,10
1914,1133,8
1915,1445,8
1916,1524,11
1917,1714,16
1918,1797,15
1919,1793,31
1920,2071,18
1921,2248,31
1922,2392,15
1923,2360,28
1924,2237,24
1925,2215,33
1926,2027,37
1927,1808,29
1928,1660,27
1929,1463,26
1930,1342,32
1931,1081,22
1932,1045,23
1933,872,14
1934,829,16
1935,798,17
1936,697,10
1937,702,17
1938,706,11
1939,584,15
1940,581,22
1941,541,9
1942,517,20
1943,530,11
1944,472,8
1945,390,6
1946,399,9
1947,448,13
1948,386,10
1949,402,15
1950,330,8
1951,334,13
1952,319,0
1953,310,10
1954,267,6
1955,245,6
1956,219,8
1957,216,0
1958,169,0
1959,163,5
1960,168,0
1961,172,7
1962,163,0
1963,175,0
1964,141,0
1965,108,0
1966,105,5
1967,84,0
1968,81,0
1969,67,0
1970,76,0
1971,81,0
1972,46,0
1973,53,0
1974,41,0
1975,55,0
1976,27,0
1977,40,0
1978,49,0
1979,30,0
1980,51,0
1981,34,0
1982,43,0
1983,40,0
1984,36,0
1985,38,0
1986,59,0
1987,48,0
1988,37,0
1989,47,0
1990,37,0
1991,42,0
1992,34,0
1993,42,0
1994,25,0
1995,37,0
1996,45,0
1997,34,0
1998,41,0
1999,23,0
2000,32,0
2001,30,0
2002,38,0
2003,30,0
2004,27,0
2005,27,0
2006,33,0
2007,30,0
2008,31,0
2009,20,0
2010,22,0
2011,21,0
2012,16,0
2013,15,0
2014,30,0
2015,28,0
2016,21,0
2017,25,0
2018,19,0
2019,20,0
