year,Boys,Girls
1880,0,20
1881,0,17
1882,0,14
1883,0,13
1884,0,17
1885,0,11
1886,0,13
1887,0,10
1888,0,19
1889,0,8
1890,0,12
1891,0,6
1892,0,11
1893,0,11
1894,0,16
1895,0,8
1896,0,10
1897,0,17
1898,0,10
1899,0,18
1900,0,20
1901,0,14
1902,0,15
1903,0,20
1904,0,25
1905,0,31
1906,0,22
1907,0,21
1908,0,21
1909,0,29
1910,0,25
1911,0,38
1912,0,59
1913,0,98
1914,0,123
1915,0,172
1916,0,181
1917,0,204
1918,0,190
1919,0,159
1920,0,174
1921,0,166
1922,0,128
1923,0,157
1924,5,179
1925,5,163
1926,0,127
1927,0,140
1928,0,116
1929,0,110
1930,0,123
1931,0,122
1932,6,118
1933,0,101
1934,0,105
1935,0,129
1936,0,128
1937,0,143
1938,0,189
1939,0,245
1940,0,298
1941,6,411
1942,13,521
1943,10,657
1944,11,732
1945,0,951
1946,12,1238
1947,15,1629
1948,13,1802
1949,17,2380
1950,17,2823
1951,7,3277
1952,16,3614
1953,19,3989
1954,32,4178
1955,16,4537
1956,30,4730
1957,30,4844
1958,28,4562
1959,35,4370
1960,32,4127
1961,31,4022
1962,43,3767
1963,40,3535
1964,32,3085
1965,37,2765
1966,34,2644
1967,42,2701
1968,45,2603
1969,41,2720
1970,43,2634
1971,34,2554
1972,49,2609
1973,54,2476
1974,58,2492
1975,53,2441
1976,54,2181
1977,74,2214
1978,55,2059
1979,53,2136
1980,57,2153
1981,40,2021
1982,39,1908
1983,49,1910
1984,28,1832
1985,42,1759
1986,41,1769
1987,32,1765
1988,24,1785
1989,21,1833
1990,21,1771
1991,15,1635
1992,19,1484
1993,18,1307
1994,12,1273
1995,16,1157
1996,16,1068
1997,8,1068
1998,11,1053
1999,11,1055
2000,10,994
2001,14,875
2002,5,791
2003,5,771
2004,11,695
2005,5,684
2006,6,690
2007,8,647
2008,0,584
2009,0,540
2010,5,460
2011,0,423
2012,0,359
2013,0,349
2014,0,280
2015,0,268
2016,0,241
2017,0,243
2018,0,202
2019,0,170
