year,F,M
1880,0,0
1881,0,0
1882,6,0
1883,0,0
1884,10,0
1885,9,0
1886,12,0
1887,6,0
1888,10,0
1889,17,0
1890,11,0
1891,12,0
1892,10,0
1893,14,0
1894,16,0
1895,19,0
1896,17,0
1897,20,0
1898,28,0
1899,34,0
1900,37,0
1901,33,0
1902,39,0
1903,50,0
1904,66,0
1905,57,0
1906,79,0
1907,89,0
1908,77,0
1909,99,0
1910,97,0
1911,121,0
1912,172,0
1913,196,0
1914,252,0
1915,354,0
1916,407,0
1917,408,0
1918,486,0
1919,439,0
1920,469,0
1921,560,0
1922,527,0
1923,516,0
1924,563,0
1925,541,0
1926,546,0
1927,519,0
1928,505,0
1929,481,0
1930,534,0
1931,543,0
1932,438,0
1933,436,0
1934,430,0
1935,406,0
1936,351,0
1937,383,0
1938,375,0
1939,360,0
1940,325,0
1941,332,0
1942,308,0
1943,321,0
1944,359,0
1945,282,0
1946,320,0
1947,350,0
1948,283,0
1949,304,0
1950,287,0
1951,264,0
1952,264,0
1953,235,0
1954,195,0
1955,213,0
1956,160,0
1957,423,0
1958,407,0
1959,328,0
1960,262,0
1961,228,0
1962,232,0
1963,193,0
1964,191,0
1965,173,0
1966,171,0
1967,127,0
1968,114,0
1969,103,0
1970,91,0
1971,72,0
1972,49,0
1973,55,0
1974,54,0
1975,34,0
1976,30,0
1977,31,0
1978,34,0
1979,27,0
1980,37,0
1981,21,0
1982,29,0
1983,16,0
1984,10,0
1985,18,0
1986,11,0
1987,8,0
1988,7,0
1989,13,0
1990,13,0
1991,8,0
1992,11,0
1993,10,0
1994,12,0
1995,12,0
1996,15,0
1997,14,0
1998,6,0
1999,11,0
2000,10,0
2001,9,0
2002,6,0
2003,5,0
2004,8,0
2005,9,0
2006,7,0
2007,0,0
2008,6,0
2009,8,0
2010,6,0
2011,6,0
2012,6,0
2013,0,0
2014,8,0
2015,0,0
2016,5,0
2017,0,0
2018,6,0
2019,0,0
