year,F,M
1880,0,5
1881,0,10
1882,0,5
1883,0,8
1884,0,0
1885,0,9
1886,0,0
1887,0,5
1888,0,0
1889,0,0
1890,0,9
1891,0,5
1892,0,0
1893,0,6
1894,0,9
1895,0,26
1896,0,24
1897,0,16
1898,0,15
1899,0,8
1900,0,15
1901,0,11
1902,0,9
1903,0,6
1904,0,15
1905,0,9
1906,0,12
1907,0,14
1908,0,18
1909,0,19
1910,0,17
1911,0,21
1912,0,36
1913,0,42
1914,0,44
1915,0,66
1916,0,70
1917,0,49
1918,0,81
1919,0,53
1920,6,86
1921,0,64
1922,0,86
1923,0,80
1924,0,86
1925,0,79
1926,0,81
1927,0,91
1928,0,110
1929,0,110
1930,0,122
1931,0,161
1932,0,141
1933,0,159
1934,0,166
1935,0,237
1936,0,216
1937,0,216
1938,0,207
1939,0,205
1940,0,227
1941,0,286
1942,0,342
1943,0,329
1944,0,307
1945,0,309
1946,0,560
1947,5,830
1948,0,1030
1949,6,1312
1950,6,1631
1951,0,1813
1952,0,2045
1953,7,2764
1954,5,3239
1955,6,3178
1956,0,3513
1957,8,3525
1958,9,3729
1959,15,4050
1960,7,4743
1961,9,4736
1962,9,4636
1963,11,4768
1964,12,4964
1965,16,4790
1966,17,4555
1967,15,4345
1968,21,4806
1969,28,6392
1970,24,6824
1971,29,5786
1972,26,4837
1973,21,4750
1974,28,5171
1975,32,5899
1976,28,5982
1977,34,6437
1978,39,6100
1979,31,6932
1980,52,7210
1981,44,6897
1982,46,6984
1983,33,6737
1984,56,6572
1985,37,7011
1986,50,7038
1987,56,6916
1988,29,7018
1989,25,6976
1990,17,6432
1991,27,5725
1992,19,5097
1993,16,5133
1994,17,4676
1995,23,4763
1996,22,4756
1997,13,4123
1998,23,3796
1999,17,3575
2000,18,3016
2001,11,2729
2002,15,2644
2003,12,2393
2004,20,2307
2005,17,2409
2006,13,2136
2007,12,2075
2008,8,1952
2009,13,1951
2010,13,1995
2011,15,2158
2012,15,2295
2013,30,2325
2014,43,2328
2015,51,2400
2016,58,2050
2017,49,1645
2018,48,1490
2019,53,1431
