year,Boys,Girls
1880,14,0
1881,25,0
1882,19,0
1883,21,0
1884,32,7
1885,53,7
1886,40,0
1887,59,11
1888,70,8
1889,68,9
1890,98,9
1891,100,9
1892,126,12
1893,120,5
1894,119,9
1895,129,12
1896,163,11
1897,142,9
1898,187,15
1899,159,11
1900,220,19
1901,179,0
1902,182,10
1903,200,16
1904,268,17
1905,264,23
1906,268,9
1907,279,11
1908,299,14
1909,337,17
1910,374,18
1911,389,24
1912,539,30
1913,648,42
1914,783,49
1915,939,63
1916,992,79
1917,1177,67
1918,1151,61
1919,1343,67
1920,1515,66
1921,1609,61
1922,1824,69
1923,2094,72
1924,2296,73
1925,2532,71
1926,2609,75
1927,2796,82
1928,2923,71
1929,2974,73
1930,3267,72
1931,3550,69
1932,3622,89
1933,3371,81
1934,3751,94
1935,3611,78
1936,3373,81
1937,3596,76
1938,3773,74
1939,3887,54
1940,5958,66
1941,7759,85
1942,8822,84
1943,8870,92
1944,8456,61
1945,7745,58
1946,9508,61
1947,10216,71
1948,9818,72
1949,9731,64
1950,9748,54
1951,9707,58
1952,9386,62
1953,8614,64
1954,8099,47
1955,8634,40
1956,8136,48
1957,7240,35
1958,6991,44
1959,6455,40
1960,6392,40
1961,6028,27
1962,5810,39
1963,5226,30
1964,4687,28
1965,4128,26
1966,3841,24
1967,3372,20
1968,2955,22
1969,2646,24
1970,2747,16
1971,2329,17
1972,1853,16
1973,1687,16
1974,1451,18
1975,1345,18
1976,1204,10
1977,1341,11
1978,1090,8
1979,1627,11
1980,1711,13
1981,1624,12
1982,1368,16
1983,1277,7
1984,1273,18
1985,1177,10
1986,1092,10
1987,984,11
1988,831,7
1989,764,10
1990,694,10
1991,573,10
1992,554,0
1993,442,5
1994,464,5
1995,387,0
1996,386,0
1997,347,0
1998,308,0
1999,265,0
2000,235,0
2001,255,0
2002,219,0
2003,248,0
2004,201,0
2005,190,0
2006,186,0
2007,168,0
2008,184,0
2009,173,0
2010,189,0
2011,221,0
2012,224,0
2013,235,0
2014,317,0
2015,322,0
2016,311,0
2017,414,0
2018,418,0
2019,445,0
