year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,6,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,6,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,5,0
1913,0,0
1914,0,0
1915,11,5
1916,0,0
1917,10,5
1918,7,5
1919,8,0
1920,0,0
1921,6,0
1922,11,5
1923,10,0
1924,6,0
1925,0,0
1926,6,0
1927,7,0
1928,7,5
1929,5,0
1930,7,0
1931,5,0
1932,8,0
1933,7,0
1934,0,0
1935,11,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,8,0
1941,6,7
1942,5,0
1943,0,0
1944,15,0
1945,8,5
1946,12,0
1947,15,0
1948,9,0
1949,19,0
1950,22,0
1951,14,5
1952,28,0
1953,22,0
1954,22,0
1955,16,0
1956,24,5
1957,24,0
1958,23,0
1959,23,0
1960,22,0
1961,24,0
1962,34,0
1963,27,5
1964,18,0
1965,26,0
1966,19,0
1967,25,0
1968,20,0
1969,23,0
1970,50,0
1971,28,0
1972,34,0
1973,55,0
1974,109,0
1975,66,0
1976,58,0
1977,59,0
1978,66,0
1979,58,5
1980,48,0
1981,71,0
1982,76,0
1983,66,0
1984,91,0
1985,84,0
1986,68,0
1987,72,0
1988,61,0
1989,51,0
1990,73,5
1991,58,6
1992,50,0
1993,41,5
1994,48,5
1995,46,7
1996,43,0
1997,57,7
1998,40,7
1999,56,5
2000,60,11
2001,66,0
2002,74,9
2003,72,6
2004,75,7
2005,79,8
2006,65,8
2007,64,6
2008,78,0
2009,87,9
2010,86,5
2011,106,5
2012,165,8
2013,174,7
2014,169,9
2015,153,6
2016,168,6
2017,117,7
2018,99,6
2019,141,6
