year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,11
1915,0,12
1916,0,16
1917,0,9
1918,0,15
1919,0,11
1920,0,9
1921,0,9
1922,0,14
1923,0,16
1924,0,12
1925,0,10
1926,0,17
1927,0,17
1928,0,9
1929,0,13
1930,0,12
1931,0,12
1932,0,9
1933,0,12
1934,0,6
1935,0,9
1936,0,12
1937,0,7
1938,0,7
1939,0,0
1940,0,10
1941,0,10
1942,0,10
1943,0,17
1944,0,18
1945,0,10
1946,0,9
1947,0,31
1948,0,35
1949,0,42
1950,0,54
1951,0,50
1952,0,76
1953,0,113
1954,7,162
1955,8,104
1956,5,168
1957,0,130
1958,6,132
1959,6,189
1960,0,182
1961,6,193
1962,6,193
1963,7,260
1964,7,304
1965,7,397
1966,5,398
1967,13,482
1968,18,760
1969,24,1107
1970,37,2545
1971,40,3263
1972,50,4631
1973,65,5070
1974,81,5860
1975,97,7087
1976,98,7791
1977,96,8283
1978,100,9246
1979,127,11308
1980,136,14174
1981,220,20216
1982,201,20225
1983,247,23517
1984,235,25679
1985,273,29303
1986,269,27255
1987,217,24821
1988,166,23730
1989,135,23311
1990,85,22163
1991,63,26018
1992,96,29623
1993,101,28732
1994,94,29488
1995,86,26904
1996,81,25845
1997,58,25194
1998,53,23830
1999,43,21599
2000,42,20336
2001,40,17891
2002,32,16280
2003,25,15241
2004,59,14133
2005,30,12944
2006,23,12677
2007,13,12140
2008,14,11475
2009,11,9843
2010,14,8547
2011,16,7816
2012,15,7032
2013,8,6226
2014,0,5840
2015,8,5120
2016,0,4094
2017,8,3488
2018,6,3196
2019,6,2671
