year,F,M
1880,796,0
1881,903,8
1882,1144,9
1883,1241,0
1884,1451,5
1885,1588,7
1886,1791,5
1887,1838,5
1888,2278,12
1889,2343,7
1890,2370,0
1891,2323,8
1892,2541,12
1893,2352,8
1894,2520,15
1895,2542,7
1896,2435,12
1897,2407,6
1898,2647,6
1899,2280,0
1900,3044,11
1901,2183,11
1902,2448,7
1903,2339,15
1904,2340,5
1905,2446,9
1906,2396,7
1907,2311,11
1908,2201,5
1909,2276,12
1910,2392,12
1911,2279,9
1912,2832,16
1913,2952,14
1914,3260,12
1915,3888,15
1916,4122,10
1917,3927,16
1918,4101,16
1919,4106,12
1920,3906,14
1921,3677,12
1922,3447,25
1923,3388,14
1924,3404,21
1925,3267,14
1926,3054,26
1927,2974,16
1928,2663,27
1929,2380,20
1930,2383,23
1931,2115,17
1932,2095,10
1933,1881,17
1934,1831,12
1935,1755,20
1936,1645,12
1937,1550,9
1938,1419,16
1939,1362,11
1940,1296,6
1941,1176,10
1942,1266,6
1943,1148,0
1944,1121,0
1945,1075,0
1946,1022,5
1947,1012,0
1948,998,5
1949,946,7
1950,794,0
1951,763,0
1952,728,0
1953,650,0
1954,653,0
1955,533,0
1956,516,5
1957,466,0
1958,444,0
1959,394,0
1960,385,0
1961,318,0
1962,330,0
1963,293,0
1964,291,0
1965,272,0
1966,202,0
1967,186,0
1968,159,0
1969,156,0
1970,160,0
1971,140,0
1972,149,0
1973,120,0
1974,117,0
1975,131,0
1976,106,0
1977,92,0
1978,91,0
1979,101,0
1980,99,0
1981,103,0
1982,89,0
1983,67,0
1984,68,0
1985,85,0
1986,66,0
1987,59,0
1988,53,0
1989,60,0
1990,73,0
1991,65,0
1992,51,0
1993,24,0
1994,37,0
1995,26,0
1996,30,0
1997,32,0
1998,27,0
1999,21,0
2000,31,0
2001,26,0
2002,28,0
2003,15,0
2004,7,0
2005,15,0
2006,19,0
2007,15,0
2008,15,0
2009,9,0
2010,8,0
2011,9,0
2012,13,0
2013,17,0
2014,11,0
2015,11,0
2016,8,0
2017,12,0
2018,9,0
2019,11,0
