year,F,M
1880,0,12
1881,0,8
1882,0,8
1883,0,8
1884,0,6
1885,0,7
1886,0,7
1887,0,6
1888,0,6
1889,0,10
1890,0,13
1891,0,10
1892,0,10
1893,0,16
1894,0,11
1895,0,10
1896,0,8
1897,0,13
1898,0,14
1899,0,11
1900,0,19
1901,0,12
1902,0,10
1903,0,5
1904,0,10
1905,0,10
1906,0,15
1907,0,14
1908,0,7
1909,0,9
1910,0,10
1911,0,11
1912,0,26
1913,0,24
1914,0,34
1915,0,34
1916,6,50
1917,0,33
1918,0,37
1919,0,36
1920,0,48
1921,0,48
1922,0,39
1923,0,33
1924,0,44
1925,6,30
1926,0,32
1927,0,36
1928,0,45
1929,0,35
1930,0,42
1931,0,35
1932,0,41
1933,0,35
1934,0,30
1935,0,37
1936,0,34
1937,0,41
1938,0,34
1939,0,38
1940,0,31
1941,0,33
1942,0,31
1943,0,27
1944,0,32
1945,0,31
1946,0,31
1947,0,28
1948,0,27
1949,0,31
1950,0,35
1951,0,29
1952,0,34
1953,0,25
1954,0,29
1955,0,28
1956,5,27
1957,0,31
1958,0,21
1959,0,28
1960,0,15
1961,0,14
1962,0,21
1963,0,22
1964,0,23
1965,0,15
1966,0,22
1967,0,26
1968,0,13
1969,0,26
1970,0,20
1971,0,19
1972,0,15
1973,0,18
1974,0,16
1975,5,14
1976,0,15
1977,0,18
1978,6,16
1979,17,19
1980,55,30
1981,83,26
1982,111,41
1983,153,29
1984,267,40
1985,308,39
1986,499,41
1987,611,65
1988,942,77
1989,1051,88
1990,1259,87
1991,1435,100
1992,1731,119
1993,2134,129
1994,2351,187
1995,3488,1010
1996,4191,1550
1997,5023,2294
1998,5196,2240
1999,4809,2208
2000,4648,1755
2001,4339,1234
2002,3662,851
2003,3466,760
2004,3308,599
2005,2991,477
2006,2979,365
2007,3931,355
2008,3903,277
2009,3641,219
2010,3597,196
2011,3314,168
2012,3410,121
2013,3014,124
2014,2944,134
2015,2848,110
2016,2706,110
2017,2426,144
2018,2172,126
2019,1810,119
